contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
DT210521C00037000,2021-04-19 18:04:20,10.0,37.0,13.7,14.8,15.4,call,2021-05-21,0.08493150684931507,1.4140625
DT210521C00038000,2021-04-12 18:07:06,1.0,38.0,11.9,12.5,15.31,call,2021-05-21,0.08493150684931507,1.5625
DT210521C00039000,2021-02-03 15:01:25,1.0,39.0,12.1,12.6,13.97,call,2021-05-21,0.08493150684931507,1.39453125
DT210521C00040000,2021-04-14 13:52:20,2.0,40.0,10.0,10.9,15.6,call,2021-05-21,0.08493150684931507,1.91796875
DT210521C00041000,2021-03-12 17:46:37,3.0,41.0,12.1,12.6,12.86,call,2021-05-21,0.08493150684931507,1.45703125
DT210521C00042000,2021-04-20 15:49:31,4.0,42.0,8.4,8.8,8.9,call,2021-05-21,0.08493150684931507,0.6796875
DT210521C00043000,2021-04-08 19:49:22,1.0,43.0,7.7,8.0,10.2,call,2021-05-21,0.08493150684931507,1.1484375
DT210521C00044000,2021-04-09 17:39:13,1.0,44.0,6.6,7.2,9.87,call,2021-05-21,0.08493150684931507,1.18359375
DT210521C00045000,2021-04-20 17:12:28,1.0,45.0,6.0,6.4,6.1,call,2021-05-21,0.08493150684931507,0.53125
DT210521C00046000,2021-04-20 16:38:23,5.0,46.0,5.3,5.7,5.6,call,2021-05-21,0.08493150684931507,0.58203125
DT210521C00047000,2021-04-08 18:01:53,1.0,47.0,4.7,5.0,9.15,call,2021-05-21,0.08493150684931507,1.33984375
DT210521C00048000,2021-04-19 17:35:08,1.0,48.0,4.1,4.4,5.6,call,2021-05-21,0.08493150684931507,0.7890625
DT210521C00049000,2021-04-13 14:24:06,1.0,49.0,3.5,3.8,6.8,call,2021-05-21,0.08493150684931507,1.1015625
DT210521C00050000,2021-04-20 19:00:03,20.0,50.0,3.1,3.3,3.0,call,2021-05-21,0.08493150684931507,0.5234375
DT210521C00055000,2021-04-20 18:27:33,65.0,55.0,1.15,1.45,1.2,call,2021-05-21,0.08493150684931507,0.5
DT210521C00060000,2021-04-20 17:05:41,21.0,60.0,0.4,0.6,0.45,call,2021-05-21,0.08493150684931507,0.515625
DT210521C00065000,2021-04-20 15:43:42,20.0,65.0,0.1,0.2,0.25,call,2021-05-21,0.08493150684931507,0.578125
DT210521C00070000,2021-04-19 17:14:19,4.0,70.0,0.0,0.0,0.1,call,2021-05-21,0.08493150684931507,0.59375
DT210521C00075000,2021-04-19 13:34:03,10.0,75.0,0.0,0.2,0.05,call,2021-05-21,0.08493150684931507,0.640625
DT210521C00080000,2021-03-15 04:11:35,,80.0,0.0,0.0,0.44,call,2021-05-21,0.08493150684931507,1.015625
DT210521P00037000,2021-04-06 15:57:48,1.0,37.0,0.0,0.0,0.2,put,2021-05-21,0.08493150684931507,0.65625
DT210521P00038000,2021-04-06 15:31:52,6.0,38.0,0.05,0.3,0.4,put,2021-05-21,0.08493150684931507,0.72265625
DT210521P00039000,2021-04-06 15:33:18,5.0,39.0,0.15,0.3,0.43,put,2021-05-21,0.08493150684931507,0.6796875
DT210521P00040000,2021-04-16 15:39:42,40.0,40.0,0.25,0.4,0.25,put,2021-05-21,0.08493150684931507,0.546875
DT210521P00041000,2021-04-08 16:09:25,11.0,41.0,0.35,0.5,0.48,put,2021-05-21,0.08493150684931507,0.5859375
DT210521P00042000,2021-04-20 19:25:38,10.0,42.0,0.45,0.65,0.57,put,2021-05-21,0.08493150684931507,0.5625
DT210521P00043000,2021-04-20 16:27:01,12.0,43.0,0.6,0.8,0.67,put,2021-05-21,0.08493150684931507,0.546875
DT210521P00044000,2021-04-16 16:17:54,1.0,44.0,0.8,1.0,0.59,put,2021-05-21,0.08493150684931507,0.46875
DT210521P00045000,2021-04-20 19:25:38,37.0,45.0,1.05,1.35,1.19,put,2021-05-21,0.08493150684931507,0.55078125
DT210521P00046000,2021-04-16 17:33:44,4.0,46.0,1.35,1.75,1.4,put,2021-05-21,0.08493150684931507,0.53515625
DT210521P00047000,2021-04-16 17:21:24,5.0,47.0,1.7,2.1,1.15,put,2021-05-21,0.08493150684931507,0.41796875
DT210521P00048000,2021-04-15 19:11:25,75.0,48.0,2.05,2.45,1.15,put,2021-05-21,0.08493150684931507,0.349609375
