strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-06-18,2021-08-20,2021-09-17
65.0,0.28125,0.2890625,0.5390625,0.46875,0.4140625,0.17578125,0.236328125,0.23046875,0.4296875
70.0,0.28125,0.2890625,0.5390625,0.46875,0.4140625,0.17578125,0.236328125,0.23046875,0.40234375
80.0,0.28125,0.2890625,0.5390625,0.46875,0.4140625,0.17578125,0.236328125,0.23046875,0.375
90.0,0.28125,0.2890625,0.5390625,0.46875,0.4140625,0.17578125,0.236328125,0.23046875,0.267578125
95.0,0.28125,0.2890625,0.5390625,0.4309895833333333,0.359375,0.17578125,0.236328125,0.23046875,0.251953125
100.0,0.28125,0.2890625,0.5390625,0.3932291666666667,0.3046875,0.17578125,0.236328125,0.23046875,0.20703125
102.0,0.28125,0.2890625,0.50341796875,0.35546875,0.28515625,0.17578125,0.236328125,0.23046875,0.3154296875
103.0,0.28125,0.2890625,0.4677734375,0.31770833333333337,0.265625,0.17578125,0.236328125,0.23046875,0.22265625
104.0,0.28125,0.2890625,0.43212890625,0.2799479166666667,0.24609375,0.17578125,0.236328125,0.21875,0.27734375
105.0,0.28125,0.2890625,0.396484375,0.2421875,0.2265625,0.17578125,0.20703125,0.2060546875,0.2412109375
106.0,0.28125,0.2890625,0.3310546875,0.23828125,0.22330729166666666,0.17578125,0.20703125,0.23828125,0.2734375
107.0,0.28125,0.2890625,0.265625,0.234375,0.22005208333333334,0.17578125,0.197265625,0.22428385416666666,0.2744140625
107.5,0.28125,0.2890625,0.32421875,0.23046875,0.216796875,0.17578125,0.203125,0.21028645833333334,0.236572265625
108.0,0.28125,0.2890625,0.25,0.2265625,0.21354166666666666,0.17578125,0.208984375,0.1962890625,0.19873046875
108.5,0.28125,0.2890625,0.255859375,0.21875,0.21028645833333334,0.17578125,0.2138671875,0.197509765625,0.197509765625
109.0,0.28125,0.2734375,0.26171875,0.19921875,0.20703125,0.17578125,0.21875,0.19873046875,0.1962890625
109.5,0.28125,0.2734375,0.2490234375,0.259765625,0.228515625,0.17578125,0.20166015625,0.196044921875,0.19091796875
110.0,0.28125,0.265625,0.236328125,0.19140625,0.25,0.17578125,0.1845703125,0.193359375,0.185546875
110.5,0.265625,0.25,0.21484375,0.25390625,0.2109375,0.1787109375,0.19482421875,0.2216796875,0.188232421875
111.0,0.25,0.23828125,0.328125,0.21875,0.203125,0.181640625,0.205078125,0.25,0.19091796875
111.5,0.23828125,0.22265625,0.19921875,0.1953125,0.19482421875,0.181640625,0.1962890625,0.228515625,0.187744140625
112.0,0.2265625,0.21484375,0.17578125,0.171875,0.1865234375,0.181640625,0.1875,0.20703125,0.1845703125
112.5,0.21484375,0.23828125,0.1796875,0.185546875,0.17822265625,0.169921875,0.189453125,0.19287109375,0.186767578125
113.0,0.203125,0.263671875,0.21875,0.205078125,0.169921875,0.158203125,0.19140625,0.1787109375,0.18896484375
113.5,0.1875,0.2109375,0.19140625,0.203125,0.2109375,0.16015625,0.19140625,0.187744140625,0.1806640625
114.0,0.171875,0.1796875,0.177734375,0.21484375,0.20703125,0.162109375,0.19140625,0.19677734375,0.17236328125
114.5,0.1640625,0.16796875,0.1640625,0.208984375,0.1806640625,0.15625,0.1767578125,0.184326171875,0.1767578125
115.0,0.15625,0.1484375,0.150390625,0.185546875,0.154296875,0.150390625,0.162109375,0.171875,0.18115234375
115.5,0.1484375,0.18359375,0.18359375,0.1826171875,0.1650390625,0.1572265625,0.15966796875,0.1806640625,0.175048828125
116.0,0.140625,0.177734375,0.2109375,0.1796875,0.17578125,0.1640625,0.1572265625,0.189453125,0.1689453125
116.5,0.1416015625,0.16796875,0.23046875,0.2099609375,0.1669921875,0.1611328125,0.15185546875,0.19140625,0.169189453125
117.0,0.142578125,0.1875,0.138671875,0.16015625,0.16796875,0.158203125,0.146484375,0.193359375,0.16943359375
117.5,0.1357421875,0.2421875,0.228515625,0.1923828125,0.16727120535714285,0.17822265625,0.15234375,0.208740234375,0.178466796875
118.0,0.12890625,0.185546875,0.251953125,0.224609375,0.16657366071428573,0.1982421875,0.158203125,0.22412109375,0.1875
118.5,0.12890625,0.21809895833333334,0.22265625,0.224609375,0.16587611607142858,0.18896484375,0.2412109375,0.239501953125,0.234375
119.0,0.12890625,0.2506510416666667,0.2275390625,0.224609375,0.16517857142857142,0.1796875,0.32421875,0.2548828125,0.28125
119.5,0.2529296875,0.283203125,0.232421875,0.224609375,0.16448102678571427,0.17529296875,0.24658203125,0.216796875,0.30517578125
