strike,2021-03-26,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-07-16
75.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
80.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
85.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
90.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
95.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
100.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
105.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
110.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
115.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
120.0,1.42578125,1.6171875,0.125,0.14453125,0.271484375,0.380859375,0.6455078125,0.2236328125,0.24609375
123.0,1.3053385416666667,1.6028645833333333,0.125,0.14453125,0.271484375,0.380859375,0.7005208333333334,0.2236328125,0.24609375
124.0,1.1848958333333333,1.5885416666666667,0.125,0.14453125,0.271484375,0.380859375,0.7555338541666666,0.2236328125,0.24609375
125.0,1.064453125,1.57421875,0.125,0.14453125,0.271484375,0.380859375,0.810546875,0.2236328125,0.24609375
126.0,0.9440104166666667,1.5598958333333333,0.125,0.14453125,0.271484375,0.380859375,0.7727864583333334,0.2236328125,0.241796875
127.0,0.8235677083333334,1.5455729166666667,0.125,0.14453125,0.271484375,0.380859375,0.7350260416666666,0.2236328125,0.2375
128.0,0.703125,1.53125,0.125,0.14453125,0.271484375,0.380859375,0.697265625,0.2236328125,0.233203125
129.0,0.83984375,1.4921875,0.125,0.14453125,0.271484375,0.380859375,0.6595052083333334,0.2236328125,0.22890625
130.0,0.9765625,1.453125,0.125,0.14453125,0.271484375,0.380859375,0.6217447916666667,0.2236328125,0.224609375
131.0,1.11328125,1.4140625,0.125,0.14453125,0.271484375,0.380859375,0.583984375,0.2236328125,0.22431640625
132.0,1.25,1.375,0.125,0.14453125,0.271484375,0.380859375,0.5462239583333334,0.2236328125,0.2240234375
133.0,1.178125,0.92578125,0.125,0.14453125,0.271484375,0.380859375,0.5084635416666667,0.2236328125,0.22373046875
134.0,1.10625,0.4765625,0.125,0.14453125,0.271484375,0.380859375,0.470703125,0.2236328125,0.2234375
135.0,1.034375,0.7252604166666666,0.125,0.14453125,0.271484375,0.380859375,0.43294270833333337,0.2236328125,0.22314453125
136.0,0.9625,0.9739583333333333,0.125,0.14453125,0.271484375,0.380859375,0.3951822916666667,0.21953125,0.2228515625
137.0,0.890625,1.22265625,0.125,0.14453125,0.271484375,0.380859375,0.357421875,0.2154296875,0.22255859375
138.0,0.8431919642857143,1.015625,0.125,0.14453125,0.271484375,0.380859375,0.31966145833333337,0.211328125,0.222265625
139.0,0.7957589285714286,0.80859375,0.125,0.14453125,0.271484375,0.380859375,0.28190104166666674,0.2072265625,0.22197265625
140.0,0.7483258928571428,0.6015625,0.125,0.14453125,0.271484375,0.380859375,0.244140625,0.203125,0.2216796875
141.0,0.7008928571428572,0.39453125,0.125,0.14453125,0.271484375,0.380859375,0.2453125,0.21123046875,0.2267578125
142.0,0.6534598214285714,0.34375,0.125,0.14453125,0.271484375,0.380859375,0.246484375,0.2193359375,0.2318359375
143.0,0.6060267857142857,0.31640625,0.125,0.14453125,0.271484375,0.380859375,0.24765625,0.22744140625,0.2369140625
144.0,0.55859375,0.2890625,0.125,0.14453125,0.271484375,0.380859375,0.248828125,0.235546875,0.2419921875
145.0,0.5111607142857143,0.26171875,0.125,0.14453125,0.2490234375,0.384765625,0.25,0.24365234375,0.2470703125
146.0,0.4637276785714286,0.234375,0.125,0.1640625,0.2265625,0.388671875,0.2458984375,0.241796875,0.2482421875
147.0,0.4162946428571429,0.20703125,0.125,0.18359375,0.345703125,0.392578125,0.241796875,0.23994140625,0.2494140625
148.0,0.3688616071428572,0.21940104166666666,0.671875,0.203125,0.248046875,0.396484375,0.2376953125,0.2380859375,0.2505859375
149.0,0.3214285714285714,0.23177083333333334,0.162109375,0.22265625,0.234375,0.400390625,0.23359375,0.23623046875,0.2517578125
150.0,0.2739955357142857,0.244140625,0.154296875,0.2421875,0.19921875,0.1943359375,0.2294921875,0.234375,0.2529296875
152.5,0.2265625,0.2802734375,0.1728515625,0.24267578125,0.2158203125,0.20361328125,0.2509765625,0.236328125,0.2451171875
155.0,0.232421875,0.19921875,0.1875,0.2431640625,0.2275390625,0.212890625,0.2724609375,0.23828125,0.2373046875
157.5,0.20703125,0.26953125,0.2099609375,0.25244140625,0.228515625,0.2265625,0.26953125,0.237060546875,0.250732421875
160.0,0.234375,0.232421875,0.212890625,0.26171875,0.234375,0.2509765625,0.2666015625,0.23583984375,0.26416015625
162.5,0.2578125,0.25,0.23046875,0.255859375,0.24609375,0.255859375,0.2548828125,0.244873046875,0.258056640625
165.0,0.3046875,0.2734375,0.25390625,0.25,0.263671875,0.2685546875,0.2431640625,0.25390625,0.251953125
167.5,0.3125,0.2890625,0.265625,0.2607421875,0.265625,0.27490234375,0.25732421875,0.2548828125,0.255126953125
170.0,0.34375,0.3203125,0.2734375,0.271484375,0.263671875,0.28125,0.271484375,0.255859375,0.25830078125
172.5,0.390625,0.33984375,0.28125,0.28125,0.29296875,0.29921875,0.2666015625,0.26318359375,0.260009765625
175.0,0.40625,0.359375,0.296875,0.291015625,0.287109375,0.3171875,0.26171875,0.2705078125,0.26171875
177.5,0.25,0.390625,0.3828125,0.2978515625,0.3125,0.33515625,0.271484375,0.267578125,0.2666015625
180.0,0.375,0.421875,0.3984375,0.3046875,0.30859375,0.353125,0.28125,0.2646484375,0.271484375
185.0,0.5625,0.484375,0.40625,0.3359375,0.35546875,0.37109375,0.279296875,0.2783203125,0.3173828125
190.0,0.71875,0.53125,0.482421875,0.34375,0.455078125,0.37890625,0.3046875,0.279296875,0.2783203125
195.0,0.71875,0.5859375,0.55859375,0.375,0.5546875,0.37890625,0.3046875,0.29296875,0.328125
200.0,0.71875,0.640625,0.5595703125,0.375,0.5546875,0.37890625,0.3125,0.298828125,0.2880859375
210.0,0.71875,0.6953125,0.560546875,0.4375,0.5546875,0.37890625,0.3125,0.359375,0.306640625
215.0,0.71875,0.75,0.5615234375,0.4375,0.5546875,0.37890625,0.3125,0.35546875,0.3056640625
220.0,0.71875,0.75,0.5625,0.4375,0.5546875,0.37890625,0.3125,0.3515625,0.3046875
225.0,0.71875,0.75,0.625,0.4375,0.5546875,0.37890625,0.3125,0.357421875,0.3125
230.0,0.71875,0.75,0.625,0.4375,0.5546875,0.37890625,0.3125,0.36328125,0.3203125
