contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
TD210521C00035000,2021-04-07 19:19:25,,35.0,29.0,33.0,31.58,call,2021-05-21,0.08767123287671233,1.5859375
TD210521C00037500,2021-04-07 19:19:25,,37.5,25.8,30.5,28.92,call,2021-05-21,0.08767123287671233,1.359375
TD210521C00040000,2021-04-07 19:20:30,,40.0,23.5,28.0,26.63,call,2021-05-21,0.08767123287671233,1.3046875
TD210521C00042500,2021-04-07 19:22:16,,42.5,20.5,25.5,24.02,call,2021-05-21,0.08767123287671233,1.140625
TD210521C00045000,2021-04-07 19:22:16,,45.0,18.2,23.0,21.5,call,2021-05-21,0.08767123287671233,1.0078125
TD210521C00047500,2021-04-07 19:24:03,,47.5,15.7,20.5,19.03,call,2021-05-21,0.08767123287671233,0.89453125
TD210521C00055000,2021-04-07 19:17:15,,55.0,8.8,12.9,11.59,call,2021-05-21,0.08767123287671233,0.58984375
TD210521C00057500,2021-04-07 19:17:15,,57.5,6.0,10.2,8.58,call,2021-05-21,0.08767123287671233,0.359375
TD210521C00060000,2021-04-09 13:30:34,1.0,60.0,4.3,6.4,6.0,call,2021-05-21,0.08767123287671233,0.25
TD210521C00062500,2021-04-14 14:55:35,1.0,62.5,3.3,3.5,4.1,call,2021-05-21,0.08767123287671233,0.271484375
TD210521C00065000,2021-04-19 18:21:51,55.0,65.0,1.4,1.55,1.55,call,2021-05-21,0.08767123287671233,0.14453125
TD210521C00067500,2021-04-19 19:56:24,33.0,67.5,0.35,0.4,0.35,call,2021-05-21,0.08767123287671233,0.125
TD210521C00070000,2021-04-19 14:35:15,40.0,70.0,0.05,0.15,0.08,call,2021-05-21,0.08767123287671233,0.140625
TD210521C00072500,2021-04-14 16:26:10,2.0,72.5,0.0,0.05,0.1,call,2021-05-21,0.08767123287671233,0.203125
TD210521P00050000,2021-04-09 17:34:44,5.0,50.0,0.0,0.75,0.05,put,2021-05-21,0.08767123287671233,0.4375
TD210521P00057500,2021-04-06 19:49:33,,57.5,0.0,0.1,0.35,put,2021-05-21,0.08767123287671233,0.3671875
TD210521P00060000,2021-04-16 16:56:02,7.0,60.0,0.0,0.15,0.15,put,2021-05-21,0.08767123287671233,0.2265625
TD210521P00062500,2021-04-09 14:15:08,3.0,62.5,0.15,0.35,0.4,put,2021-05-21,0.08767123287671233,0.19921875
TD210521P00065000,2021-04-19 19:13:15,15.0,65.0,0.7,0.85,0.8,put,2021-05-21,0.08767123287671233,0.14453125
TD210521P00067500,2021-04-16 15:40:19,1.0,67.5,2.1,2.3,1.85,put,2021-05-21,0.08767123287671233,0.07421875
TD210618C00065000,2021-04-19 15:39:40,21.0,65.0,1.95,2.15,2.4,call,2021-06-18,0.1643835616438356,0.18359375
TD210618C00070000,2021-04-19 04:00:00,,70.0,0.2,0.4,0.45,call,2021-06-18,0.1643835616438356,0.16796875
TD210618P00060000,2021-04-19 04:00:02,,60.0,0.15,0.4,0.45,put,2021-06-18,0.1643835616438356,0.22265625
TD210618P00062500,2021-04-19 18:47:47,1.0,62.5,0.6,1.0,0.6,put,2021-06-18,0.1643835616438356,0.171875
TD210618P00065000,2021-04-19 15:18:51,21.0,65.0,1.35,1.45,1.4,put,2021-06-18,0.1643835616438356,0.16796875
TD210716C00040000,2021-04-07 19:25:30,2.0,40.0,23.1,28.0,26.3,call,2021-07-16,0.2410958904109589,0.671875
TD210716C00047500,2021-01-06 20:32:42,1.0,47.5,11.2,11.5,11.19,call,2021-07-16,0.2410958904109589,
TD210716C00050000,2021-04-07 19:22:20,50.0,50.0,13.2,18.0,16.8,call,2021-07-16,0.2410958904109589,0.5
TD210716C00052500,2021-04-07 18:46:54,1200.0,52.5,11.0,15.4,12.3,call,2021-07-16,0.2410958904109589,
TD210716C00055000,2021-04-08 13:56:01,10.0,55.0,8.6,13.5,10.61,call,2021-07-16,0.2410958904109589,
TD210716C00057500,2021-04-19 17:26:44,1.0,57.5,6.6,10.2,8.45,call,2021-07-16,0.2410958904109589,0.15625
TD210716C00060000,2021-04-12 19:52:55,12.0,60.0,4.7,7.2,7.1,call,2021-07-16,0.2410958904109589,0.271484375
TD210716C00062500,2021-04-12 17:16:16,1.0,62.5,3.9,4.1,5.08,call,2021-07-16,0.2410958904109589,0.248046875
TD210716C00065000,2021-04-16 18:30:39,1.0,65.0,2.25,2.5,2.75,call,2021-07-16,0.2410958904109589,0.17578125
TD210716C00067500,2021-04-19 15:50:07,1.0,67.5,1.05,1.55,1.25,call,2021-07-16,0.2410958904109589,0.1484375
TD210716C00070000,2021-04-16 18:19:23,14.0,70.0,0.4,0.75,0.35,call,2021-07-16,0.2410958904109589,0.123046875
TD210716C00072500,2021-04-15 19:02:50,400.0,72.5,0.0,0.3,0.26,call,2021-07-16,0.2410958904109589,0.15625
TD210716C00075000,2021-04-13 15:27:34,8.0,75.0,0.0,0.15,0.12,call,2021-07-16,0.2410958904109589,0.1640625
TD210716P00040000,2021-02-05 15:01:20,2.0,40.0,0.0,0.25,0.3,put,2021-07-16,0.2410958904109589,0.609375
