strike,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-06-18,2021-07-16,2021-08-20,2021-09-17
22.5,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,1.125,0.494140625,0.4765625
25.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,1.0,0.494140625,0.4765625
30.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,1.0,0.494140625,0.4765625
35.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,0.9375,0.494140625,0.4765625
40.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,0.84375,0.494140625,0.4765625
45.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,0.84375,0.494140625,0.4765625
50.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,0.75,0.494140625,0.4765625
55.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,0.703125,0.494140625,0.4765625
60.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,0.6484375,0.494140625,0.4765625
65.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,0.6015625,0.494140625,0.4765625
68.75,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.640625,0.58203125,0.494140625,0.4765625
70.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.625,0.5625,0.494140625,0.4765625
71.25,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.6640625,0.556640625,0.494140625,0.4765625
72.5,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.625,0.55078125,0.494140625,0.4765625
73.75,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.5859375,0.544921875,0.494140625,0.466796875
75.0,1.0,0.359375,0.5,0.6875,0.75,0.330078125,0.318359375,0.5703125,0.5390625,0.494140625,0.45703125
77.5,1.0,0.359375,0.5,0.6875,0.6875,0.330078125,0.318359375,0.546875,0.513671875,0.4677734375,0.447265625
80.0,1.0,0.359375,0.5,0.6875,0.625,0.330078125,0.318359375,0.53125,0.48828125,0.44140625,0.41796875
82.5,1.0,0.359375,0.625,0.65625,0.625,0.330078125,0.318359375,0.515625,0.46484375,0.423828125,0.416015625
85.0,1.0,0.359375,0.75,0.625,0.625,0.330078125,0.318359375,0.4921875,0.44140625,0.40625,0.38671875
87.5,1.0,0.359375,0.6875,0.6171875,0.59375,0.330078125,0.318359375,0.46484375,0.419921875,0.396484375,0.38671875
90.0,1.0,0.359375,0.625,0.609375,0.5625,0.330078125,0.318359375,0.4453125,0.3984375,0.38671875,0.373046875
92.5,1.0,0.359375,0.609375,0.578125,0.5390625,0.330078125,0.318359375,0.41796875,0.3828125,0.3720703125,0.3583984375
95.0,1.0,0.359375,0.59375,0.546875,0.515625,0.330078125,0.318359375,0.3984375,0.3671875,0.357421875,0.341796875
96.0,1.0,0.359375,0.5807291666666666,0.5390625,0.5065104166666666,0.330078125,0.318359375,0.3932291666666667,0.36328125,0.353515625,0.3385416666666667
97.0,1.0,0.359375,0.5677083333333334,0.53125,0.4973958333333333,0.330078125,0.318359375,0.3880208333333333,0.359375,0.349609375,0.3352864583333333
97.5,1.0,0.359375,0.5546875,0.5234375,0.48828125,0.330078125,0.318359375,0.3828125,0.35546875,0.345703125,0.33203125
98.0,1.0,0.359375,0.5416666666666666,0.515625,0.4791666666666667,0.330078125,0.318359375,0.3763020833333333,0.3515625,0.341796875,0.330078125
99.0,1.0,0.359375,0.5286458333333334,0.5078125,0.4700520833333333,0.330078125,0.318359375,0.3697916666666667,0.34765625,0.337890625,0.328125
100.0,1.0,0.359375,0.515625,0.5,0.4609375,0.330078125,0.318359375,0.36328125,0.34375,0.333984375,0.326171875
101.0,0.75,0.359375,0.5026041666666666,0.4876302083333333,0.451171875,0.330078125,0.318359375,0.3597005208333333,0.3395182291666667,0.3330078125,0.3255208333333333
102.0,0.75,0.359375,0.4895833333333333,0.4752604166666667,0.44140625,0.330078125,0.318359375,0.3561197916666667,0.3352864583333333,0.33203125,0.3248697916666667
102.5,0.75,0.359375,0.4765625,0.462890625,0.431640625,0.330078125,0.318359375,0.3525390625,0.3310546875,0.3310546875,0.32421875
103.0,0.75,0.359375,0.4635416666666667,0.4505208333333333,0.421875,0.330078125,0.318359375,0.345703125,0.3268229166666667,0.330078125,0.3229166666666667
104.0,0.5,0.359375,0.4505208333333333,0.4381510416666667,0.412109375,0.330078125,0.318359375,0.3388671875,0.3225911458333333,0.3291015625,0.3216145833333333
105.0,0.5,0.359375,0.4375,0.42578125,0.40234375,0.330078125,0.318359375,0.33203125,0.318359375,0.328125,0.3203125
106.0,0.5,0.359375,0.421875,0.4140625,0.396484375,0.330078125,0.318359375,0.3287760416666667,0.31640625,0.3253580729166667,0.31787109375
107.0,0.5,0.359375,0.40625,0.3984375,0.390625,0.330078125,0.318359375,0.3255208333333333,0.314453125,0.3225911458333333,0.3154296875
107.5,0.5,0.359375,0.40625,0.39453125,0.38671875,0.330078125,0.318359375,0.322265625,0.3125,0.31982421875,0.31298828125
108.0,0.5,0.359375,0.40625,0.390625,0.3828125,0.330078125,0.318359375,0.3209635416666667,0.310546875,0.3170572916666667,0.3118489583333333
109.0,0.5,0.359375,0.3828125,0.390625,0.375,0.330078125,0.318359375,0.3196614583333333,0.30859375,0.3142903645833333,0.3107096354166667
110.0,0.5,0.359375,0.375,0.3828125,0.365234375,0.330078125,0.318359375,0.318359375,0.306640625,0.3115234375,0.3095703125
111.0,0.5,0.359375,0.35546875,0.375,0.35546875,0.330078125,0.318359375,0.318359375,0.3055013020833333,0.3118489583333333,0.3097330729166667
112.0,0.5,0.359375,0.34375,0.361328125,0.34375,0.330078125,0.318359375,0.318359375,0.3043619791666667,0.3121744791666667,0.3098958333333333
112.5,0.5,0.359375,0.3359375,0.3564453125,0.341796875,0.330078125,0.318359375,0.318359375,0.30322265625,0.3125,0.31005859375
113.0,0.5,0.359375,0.328125,0.3515625,0.33984375,0.330078125,0.318359375,0.318359375,0.3020833333333333,0.3128255208333333,0.310546875
114.0,0.5,0.359375,0.3203125,0.34375,0.337890625,0.330078125,0.318359375,0.318359375,0.3009440104166667,0.3131510416666667,0.31103515625
115.0,0.4375,0.34375,0.3125,0.33984375,0.33984375,0.328125,0.318359375,0.318359375,0.2998046875,0.3134765625,0.3115234375
116.0,0.42532169117647056,0.3359375,0.3046875,0.33984375,0.333984375,0.3203125,0.3175048828125,0.318359375,0.29931640625,0.3126220703125,0.3095703125
116.25,0.4131433823529412,0.3203125,0.296875,0.337890625,0.32763671875,0.3173828125,0.316650390625,0.318359375,0.298828125,0.311767578125,0.3076171875
117.0,0.40096507352941174,0.3125,0.2890625,0.3359375,0.3212890625,0.314453125,0.3157958984375,0.318359375,0.29833984375,0.3109130859375,0.3056640625
117.5,0.38878676470588236,0.3125,0.28515625,0.33203125,0.3203125,0.3125,0.31494140625,0.318359375,0.2978515625,0.31005859375,0.3037109375
118.0,0.3766084558823529,0.30859375,0.28125,0.328125,0.3193359375,0.310546875,0.3140869140625,0.318359375,0.29736328125,0.3092041015625,0.303466796875
118.75,0.36443014705882354,0.296875,0.27734375,0.32421875,0.31884765625,0.3115234375,0.313232421875,0.318359375,0.296875,0.308349609375,0.30322265625
119.0,0.3522518382352941,0.2890625,0.2734375,0.3203125,0.318359375,0.3125,0.3123779296875,0.318359375,0.29638671875,0.3074951171875,0.302978515625
120.0,0.3400735294117647,0.27734375,0.271484375,0.3173828125,0.3203125,0.31640625,0.3115234375,0.318359375,0.2958984375,0.306640625,0.302734375
121.0,0.3278952205882353,0.2734375,0.26953125,0.314453125,0.322265625,0.30859375,0.310791015625,0.318359375,0.2962646484375,0.30731201171875,0.302734375
121.25,0.3157169117647059,0.2734375,0.267578125,0.3115234375,0.31884765625,0.30859375,0.31005859375,0.318359375,0.296630859375,0.3079833984375,0.302734375
122.0,0.30353860294117646,0.265625,0.265625,0.30859375,0.3154296875,0.30859375,0.309326171875,0.318359375,0.2969970703125,0.30865478515625,0.302734375
122.5,0.2913602941176471,0.265625,0.263671875,0.3056640625,0.3125,0.302734375,0.30859375,0.318359375,0.29736328125,0.309326171875,0.302734375
123.0,0.27918198529411764,0.255859375,0.26171875,0.302734375,0.3095703125,0.296875,0.307861328125,0.318359375,0.2977294921875,0.30999755859375,0.302734375
123.75,0.2670036764705882,0.26171875,0.259765625,0.2998046875,0.310546875,0.298828125,0.30712890625,0.318359375,0.298095703125,0.3106689453125,0.302734375
124.0,0.2548253676470588,0.26171875,0.2578125,0.296875,0.3115234375,0.30078125,0.306396484375,0.318359375,0.2984619140625,0.31134033203125,0.302734375
125.0,0.2426470588235294,0.25390625,0.2568359375,0.3154296875,0.3134765625,0.302734375,0.3056640625,0.318359375,0.298828125,0.31201171875,0.302734375
126.0,0.23046875,0.251953125,0.2578125,0.3173828125,0.322265625,0.2978515625,0.3050130208333333,0.318359375,0.29833984375,0.3111165364583333,0.302734375
126.25,0.228515625,0.263671875,0.2490234375,0.31689453125,0.31640625,0.30029296875,0.3043619791666667,0.318359375,0.2978515625,0.3102213541666667,0.302734375
127.0,0.2265625,0.263671875,0.240234375,0.31640625,0.310546875,0.302734375,0.3037109375,0.318359375,0.29736328125,0.309326171875,0.302734375
128.0,0.2265625,0.263671875,0.25390625,0.3076171875,0.3056640625,0.294921875,0.3030598958333333,0.318359375,0.296875,0.3084309895833333,0.302734375
