contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
DT210416C00040000,2021-04-01 17:35:25,1.0,40.0,9.4,9.8,9.4,call,2021-04-16,0.0410958904109589,
DT210416C00045000,2021-04-01 14:33:30,5.0,45.0,4.8,5.1,5.52,call,2021-04-16,0.0410958904109589,0.6796875
DT210416C00050000,2021-04-01 19:50:41,376.0,50.0,1.55,1.8,1.71,call,2021-04-16,0.0410958904109589,0.4765625
DT210416C00055000,2021-04-01 19:59:20,1337.0,55.0,0.35,0.4,0.36,call,2021-04-16,0.0410958904109589,0.46875
DT210416C00060000,2021-04-01 18:06:32,37.0,60.0,0.1,0.15,0.1,call,2021-04-16,0.0410958904109589,0.546875
DT210416C00065000,2021-04-01 18:06:32,2.0,65.0,0.0,0.05,0.05,call,2021-04-16,0.0410958904109589,0.65625
DT210416C00070000,2021-03-17 13:30:03,2.0,70.0,0.0,0.05,0.03,call,2021-04-16,0.0410958904109589,0.75
DT210416C00080000,2021-04-01 18:32:03,1.0,80.0,0.0,0.15,0.02,call,2021-04-16,0.0410958904109589,0.9375
DT210416P00025000,2021-03-23 13:56:31,,25.0,0.0,0.15,0.05,put,2021-04-16,0.0410958904109589,1.5625
DT210416P00035000,2021-03-22 16:14:40,2.0,35.0,0.0,0.1,0.1,put,2021-04-16,0.0410958904109589,0.9375
DT210416P00040000,2021-03-31 14:48:12,10.0,40.0,0.0,0.15,0.1,put,2021-04-16,0.0410958904109589,0.625
DT210416P00045000,2021-04-01 14:56:38,7.0,45.0,0.3,0.5,0.36,put,2021-04-16,0.0410958904109589,0.46875
DT210416P00050000,2021-03-31 18:37:43,68.0,50.0,1.9,2.25,2.1,put,2021-04-16,0.0410958904109589,0.46484375
DT210416P00055000,2021-03-31 14:51:26,3.0,55.0,5.6,6.1,6.8,put,2021-04-16,0.0410958904109589,0.80078125
DT210521C00037000,2021-02-04 18:42:51,10.0,37.0,13.7,14.8,15.7,call,2021-05-21,0.136986301369863,1.23828125
DT210521C00038000,2021-03-18 14:47:50,2.0,38.0,11.6,12.4,14.25,call,2021-05-21,0.136986301369863,1.08203125
DT210521C00039000,2021-02-03 15:01:25,1.0,39.0,12.1,12.6,13.97,call,2021-05-21,0.136986301369863,1.16015625
DT210521C00040000,2021-03-29 18:37:16,12.0,40.0,10.2,10.6,7.78,call,2021-05-21,0.136986301369863,
DT210521C00041000,2021-03-12 17:46:37,3.0,41.0,9.4,9.8,12.86,call,2021-05-21,0.136986301369863,1.1953125
DT210521C00042000,2021-03-19 13:34:09,1.0,42.0,8.6,9.0,10.2,call,2021-05-21,0.136986301369863,0.83203125
DT210521C00043000,2021-02-05 20:58:05,3.0,43.0,8.6,9.9,14.3,call,2021-05-21,0.136986301369863,1.5703125
DT210521C00044000,2021-03-26 19:06:14,5.0,44.0,7.1,7.5,6.5,call,2021-05-21,0.136986301369863,0.4140625
DT210521C00045000,2021-03-29 18:59:02,10.0,45.0,6.5,6.8,4.7,call,2021-05-21,0.136986301369863,0.1796875
DT210521C00046000,2021-03-31 14:26:29,1.0,46.0,5.8,6.2,6.22,call,2021-05-21,0.136986301369863,0.58984375
DT210521C00047000,2021-03-29 15:54:21,1.0,47.0,5.2,5.6,4.8,call,2021-05-21,0.136986301369863,0.46484375
DT210521C00048000,2021-03-31 19:54:04,3.0,48.0,4.6,5.0,4.9,call,2021-05-21,0.136986301369863,0.55859375
DT210521C00049000,2021-04-01 14:07:48,5.0,49.0,4.1,4.5,4.5,call,2021-05-21,0.136986301369863,0.578125
DT210521C00050000,2021-04-01 19:54:23,5.0,50.0,3.6,3.9,3.8,call,2021-05-21,0.136986301369863,0.546875
DT210521C00055000,2021-04-01 17:53:03,20.0,55.0,1.9,2.15,2.0,call,2021-05-21,0.136986301369863,0.5390625
DT210521C00060000,2021-04-01 19:43:54,46.0,60.0,0.85,1.05,1.0,call,2021-05-21,0.136986301369863,0.546875
DT210521C00065000,2021-04-01 15:10:42,2.0,65.0,0.3,0.55,0.54,call,2021-05-21,0.136986301369863,0.56640625
DT210521C00070000,2021-03-23 14:38:26,10.0,70.0,0.15,0.3,0.23,call,2021-05-21,0.136986301369863,0.5546875
DT210521C00075000,2021-03-16 13:40:13,1.0,75.0,0.0,0.45,0.85,call,2021-05-21,0.136986301369863,0.86328125
DT210521C00080000,2021-03-15 04:11:35,,80.0,0.0,0.4,0.44,call,2021-05-21,0.136986301369863,0.8046875
DT210521P00037000,2021-03-05 15:27:11,1.0,37.0,0.3,0.55,1.39,put,2021-05-21,0.136986301369863,0.890625
DT210521P00038000,2021-04-01 15:10:42,2.0,38.0,0.4,0.65,0.4,put,2021-05-21,0.136986301369863,0.5546875
DT210521P00039000,2021-04-01 14:56:43,4.0,39.0,0.5,0.75,0.57,put,2021-05-21,0.136986301369863,0.5625
