strike,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-21,2021-06-18,2021-07-16
25.0,0.3125,1.875,0.38671875,0.353515625,0.421875,0.578125,0.5390625,0.5625
30.0,0.3125,1.875,0.38671875,0.353515625,0.421875,0.578125,0.5390625,0.5625
35.0,0.3125,1.75,0.38671875,0.353515625,0.421875,0.578125,0.5390625,0.5625
40.0,0.3125,1.0,0.38671875,0.353515625,0.421875,0.578125,0.5390625,0.5625
45.0,0.3125,1.0,0.38671875,0.353515625,0.421875,0.578125,0.5390625,0.5625
50.0,0.3125,1.0,0.38671875,0.353515625,0.421875,0.578125,0.5390625,0.5
52.5,0.3125,0.90625,0.38671875,0.353515625,0.421875,0.5546875,0.5078125,0.48046875
55.0,0.3125,0.75,0.38671875,0.353515625,0.421875,0.53125,0.47265625,0.44140625
57.5,0.3125,0.6875,0.38671875,0.353515625,0.421875,0.48828125,0.41796875,0.431640625
60.0,0.3125,0.625,0.38671875,0.353515625,0.421875,0.4453125,0.42578125,0.388671875
62.5,0.3125,0.5625,0.38671875,0.353515625,0.421875,0.419921875,0.388671875,0.390625
65.0,0.3125,0.53125,0.38671875,0.353515625,0.421875,0.39453125,0.37109375,0.3671875
67.5,0.3125,0.46875,0.38671875,0.353515625,0.40904017857142855,0.37109375,0.35546875,0.345703125
70.0,0.3125,0.421875,0.38671875,0.353515625,0.39620535714285715,0.35546875,0.337890625,0.3310546875
72.0,0.3125,0.4140625,0.380859375,0.353515625,0.3833705357142857,0.3466796875,0.334375,0.32890625
72.5,0.3125,0.40625,0.375,0.353515625,0.3705357142857143,0.337890625,0.330859375,0.3267578125
73.0,0.3125,0.3984375,0.369140625,0.353515625,0.35770089285714285,0.3352864583333333,0.32734375,0.324609375
74.0,0.3046875,0.3828125,0.36328125,0.353515625,0.3448660714285714,0.3326822916666667,0.323828125,0.3224609375
75.0,0.296875,0.39453125,0.3515625,0.353515625,0.33203125,0.330078125,0.3203125,0.3203125
76.0,0.26171875,0.388671875,0.35546875,0.35546875,0.320703125,0.330078125,0.3193359375,0.3191731770833333
77.0,0.27734375,0.3828125,0.326171875,0.365234375,0.309375,0.330078125,0.318359375,0.3180338541666667
77.5,0.271484375,0.3720703125,0.34375,0.35546875,0.298046875,0.330078125,0.3173828125,0.31689453125
78.0,0.265625,0.361328125,0.361328125,0.345703125,0.28671875,0.3333333333333333,0.31640625,0.3157552083333333
79.0,0.25390625,0.38671875,0.33203125,0.36328125,0.275390625,0.3365885416666667,0.3154296875,0.3146158854166667
80.0,0.28125,0.37109375,0.33984375,0.35546875,0.3046875,0.33984375,0.314453125,0.3134765625
81.0,0.32421875,0.39453125,0.3984375,0.1796875,0.3046875,0.33984375,0.3170572916666667,0.3146158854166667
82.0,0.3671875,0.2265625,0.45703125,0.1796875,0.3046875,0.33984375,0.3196614583333333,0.3157552083333333
82.5,0.416015625,0.314453125,0.419921875,0.1796875,0.3046875,0.33984375,0.322265625,0.31689453125
83.0,0.46484375,0.40234375,0.3828125,0.1796875,0.3046875,0.345703125,0.3248697916666667,0.3180338541666667
84.0,0.453125,0.4296875,0.359375,0.1796875,0.3046875,0.3515625,0.3274739583333333,0.3191731770833333
85.0,0.5859375,0.421875,0.3203125,0.1796875,0.3046875,0.357421875,0.330078125,0.3203125
86.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.3619791666666667,0.3173828125,0.3125
87.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.3665364583333333,0.3046875,0.3046875
87.5,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.37109375,0.2919921875,0.296875
88.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.3815104166666667,0.279296875,0.2890625
89.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.3919270833333333,0.2666015625,0.28125
90.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.40234375,0.25390625,0.2734375
91.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.3759765625,0.26904296875,0.265625
92.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.349609375,0.2841796875,0.2578125
92.5,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.3232421875,0.29931640625,0.25
95.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.296875,0.314453125,0.2421875
100.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.296875,0.5341796875,0.46533203125
105.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.296875,0.75390625,0.6884765625
110.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.296875,0.75390625,0.701171875
115.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.296875,0.75390625,0.701171875
120.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.296875,0.75390625,0.701171875
125.0,0.59375,0.35546875,0.3203125,0.1796875,0.3046875,0.296875,0.75390625,0.701171875
