""
35.0
40.0
45.0
50.0
55.0
60.0
65.0
70.0
75.0
80.0
82.5
85.0
87.5
90.0
92.5
95.0
97.5
100.0
102.5
103.75
105.0
106.25
107.5
108.75
110.0
111.25
112.5
113.75
115.0
116.25
117.5
118.0
118.75
119.0
120.0
121.0
121.25
122.0
122.5
123.0
124.0
125.0
126.0
126.25
127.0
127.5
128.0
129.0
130.0
131.0
132.0
133.0
134.0
135.0
136.0
137.0
138.0
139.0
140.0
141.0
142.0
143.0
144.0
145.0
146.0
147.0
148.0
149.0
150.0
152.5
155.0
157.5
160.0
162.5
165.0
167.5
170.0
172.5
175.0
180.0
185.0
190.0
195.0
200.0
205.0
210.0
215.0
220.0
225.0
230.0
235.0
340.0
350.0
360.0
370.0
380.0
390.0
400.0
410.0
420.0
430.0
435.0
440.0
445.0
450.0
455.0
460.0
465.0
470.0
475.0
480.0
485.0
490.0
500.0
505.0
510.0
515.0
520.0
540.0
560.0
580.0
