strike,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-06-25,2021-07-02,2021-07-16,2021-09-17,2021-10-15,2021-12-17
310.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.0,0.540283203125,0.640380859375,0.669921875,0.73583984375,0.58740234375,0.5845947265625
312.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.0,0.540283203125,0.640380859375,0.669921875,0.77197265625,0.58740234375,0.5845947265625
314.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.0,0.540283203125,0.640380859375,0.669921875,0.7255859375,0.58740234375,0.5845947265625
316.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.0,0.540283203125,0.640380859375,0.669921875,0.781494140625,0.58740234375,0.5845947265625
318.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.0,0.540283203125,0.640380859375,0.669921875,0.7275390625,0.58740234375,0.5845947265625
320.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.984375,0.540283203125,0.640380859375,0.669921875,0.7255859375,0.58740234375,0.5845947265625
322.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.0390625,0.540283203125,0.640380859375,0.669921875,0.74072265625,0.58740234375,0.5845947265625
324.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.96484375,0.540283203125,0.640380859375,0.669921875,0.764404296875,0.58740234375,0.5845947265625
326.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.978515625,0.540283203125,0.640380859375,0.669921875,0.7353515625,0.58740234375,0.5845947265625
328.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.962890625,0.540283203125,0.640380859375,0.669921875,0.76025390625,0.58740234375,0.5845947265625
330.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.96484375,0.540283203125,0.640380859375,0.669921875,0.724365234375,0.58740234375,0.5845947265625
332.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.953125,0.540283203125,0.640380859375,0.669921875,0.7568359375,0.58740234375,0.5845947265625
334.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.126953125,0.540283203125,0.640380859375,0.669921875,0.759521484375,0.58740234375,0.5845947265625
336.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.015625,0.540283203125,0.640380859375,0.669921875,0.75634765625,0.58740234375,0.5845947265625
338.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.94921875,0.540283203125,0.640380859375,0.669921875,0.71923828125,0.58740234375,0.5845947265625
340.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.0,0.540283203125,0.640380859375,0.669921875,0.705078125,0.58740234375,0.5845947265625
342.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.919921875,0.540283203125,0.640380859375,0.669921875,0.74267578125,0.58740234375,0.5845947265625
344.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.017578125,0.540283203125,0.640380859375,0.669921875,0.708984375,0.58740234375,0.5845947265625
345.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.92578125,0.540283203125,0.640380859375,0.669921875,0.7020263671875,0.58740234375,0.5845947265625
346.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.90625,0.540283203125,0.640380859375,0.669921875,0.695068359375,0.58740234375,0.5845947265625
348.0,1.3515625,0.349609375,0.47998046875,0.55908203125,1.0,0.540283203125,0.640380859375,0.669921875,0.6953125,0.58740234375,0.5845947265625
350.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.9140625,0.540283203125,0.640380859375,0.669921875,0.6953125,0.58740234375,0.5845947265625
352.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.8984375,0.540283203125,0.640380859375,0.669921875,0.6953125,0.58740234375,0.5845947265625
354.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.9892578125,0.540283203125,0.640380859375,0.669921875,0.6953125,0.58740234375,0.5845947265625
355.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.9892578125,0.540283203125,0.640380859375,0.669921875,0.6953125,0.58740234375,0.5845947265625
356.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.9892578125,0.540283203125,0.640380859375,0.669921875,0.6953125,0.58740234375,0.5845947265625
358.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.9892578125,0.540283203125,0.640380859375,0.669921875,0.6953125,0.58740234375,0.5845947265625
360.0,1.3515625,0.349609375,0.47998046875,0.55908203125,0.9892578125,0.540283203125,0.640380859375,0.669921875,0.6953125,0.58740234375,0.5845947265625
