contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
DT210521C00037000,2021-04-19 18:04:20,10.0,37.0,9.5,10.6,12.0,call,2021-05-21,0.0,
DT210521C00038000,2021-05-13 17:33:15,2.0,38.0,10.6,12.1,6.2,call,2021-05-21,0.0,
DT210521C00039000,2021-02-03 15:01:25,1.0,39.0,12.1,12.6,13.97,call,2021-05-21,0.0,
DT210521C00040000,2021-05-21 14:42:30,1.0,40.0,8.9,9.3,9.3,call,2021-05-21,0.0,
DT210521C00041000,2021-05-18 18:00:51,5.0,41.0,7.9,8.4,7.9,call,2021-05-21,0.0,
DT210521C00042000,2021-05-20 17:29:03,1.0,42.0,7.0,7.3,7.24,call,2021-05-21,0.0,
DT210521C00043000,2021-05-12 17:09:40,1.0,43.0,6.0,6.3,7.1,call,2021-05-21,0.0,
DT210521C00044000,2021-05-21 19:02:36,25.0,44.0,5.0,5.3,5.28,call,2021-05-21,0.0,
DT210521C00045000,2021-05-20 18:52:36,4.0,45.0,4.0,4.3,5.1,call,2021-05-21,0.0,
DT210521C00046000,2021-05-21 18:06:02,1.0,46.0,3.0,3.3,3.47,call,2021-05-21,0.0,
DT210521C00047000,2021-05-21 16:49:41,3.0,47.0,2.0,2.45,2.55,call,2021-05-21,0.0,
DT210521C00048000,2021-05-21 18:26:32,809.0,48.0,1.0,1.3,1.15,call,2021-05-21,0.0,
DT210521C00049000,2021-05-21 19:48:37,187.0,49.0,0.05,0.25,0.25,call,2021-05-21,0.0,
DT210521C00050000,2021-05-21 17:39:26,272.0,50.0,0.0,0.05,0.01,call,2021-05-21,0.0,
DT210521C00055000,2021-05-21 14:00:49,235.0,55.0,0.0,0.05,0.04,call,2021-05-21,0.0,
DT210521C00060000,2021-05-21 18:23:19,2.0,60.0,0.0,0.05,0.05,call,2021-05-21,0.0,
DT210521C00065000,2021-05-20 14:25:39,18.0,65.0,0.0,0.05,0.07,call,2021-05-21,0.0,
DT210521C00070000,2021-04-21 13:54:54,1.0,70.0,0.0,0.95,0.1,call,2021-05-21,0.0,
DT210521C00075000,2021-04-23 16:08:48,6.0,75.0,0.0,0.5,0.05,call,2021-05-21,0.0,
DT210521C00080000,2021-03-15 04:11:35,,80.0,0.0,0.0,0.44,call,2021-05-21,0.0,
DT210521P00037000,2021-05-13 14:05:23,1.0,37.0,0.0,0.25,0.08,put,2021-05-21,0.0,
DT210521P00038000,2021-05-11 18:38:49,25.0,38.0,0.0,0.25,0.25,put,2021-05-21,0.0,
DT210521P00039000,2021-05-11 19:35:44,2.0,39.0,0.0,0.25,0.12,put,2021-05-21,0.0,
DT210521P00040000,2021-05-20 14:25:39,18.0,40.0,0.0,0.55,0.07,put,2021-05-21,0.0,
DT210521P00041000,2021-05-12 15:14:59,7.0,41.0,0.0,0.55,0.49,put,2021-05-21,0.0,
DT210521P00042000,2021-05-20 14:25:39,18.0,42.0,0.0,0.05,0.13,put,2021-05-21,0.0,
