contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
MS210326C00075000,2021-03-26 16:27:35,2.0,75.0,3.6,6.35,5.55,call,2021-03-26,0.0,
MS210326C00076000,2021-03-26 19:30:57,421.0,76.0,3.3,4.35,3.55,call,2021-03-26,0.0,
MS210326C00077000,2021-03-26 18:16:38,5.0,77.0,2.77,3.15,2.24,call,2021-03-26,0.0,
MS210326C00078000,2021-03-26 18:53:25,187.0,78.0,1.31,2.19,1.36,call,2021-03-26,0.0,
MS210326C00079000,2021-03-26 19:49:58,390.0,79.0,0.37,1.17,0.51,call,2021-03-26,0.0,
MS210326C00080000,2021-03-26 19:59:40,434.0,80.0,0.03,0.26,0.22,call,2021-03-26,0.0,
MS210326C00081000,2021-03-26 18:06:59,525.0,81.0,0.0,0.13,0.01,call,2021-03-26,0.0,
MS210326C00082000,2021-03-26 19:56:54,407.0,82.0,0.01,0.03,0.03,call,2021-03-26,0.0,
MS210326C00083000,2021-03-26 19:52:24,228.0,83.0,0.0,0.03,0.01,call,2021-03-26,0.0,
MS210326C00084000,2021-03-26 19:15:46,118.0,84.0,0.0,0.03,0.01,call,2021-03-26,0.0,
MS210326C00085000,2021-03-26 18:12:27,154.0,85.0,0.0,0.04,0.03,call,2021-03-26,0.0,
MS210326C00086000,2021-03-26 17:37:52,28.0,86.0,0.0,0.03,0.01,call,2021-03-26,0.0,
MS210326C00087000,2021-03-26 17:07:39,30.0,87.0,0.0,0.03,0.01,call,2021-03-26,0.0,
MS210326C00088000,2021-03-26 14:43:24,11.0,88.0,0.0,0.09,0.03,call,2021-03-26,0.0,
MS210326C00089000,2021-03-26 17:37:53,22.0,89.0,0.02,0.03,0.03,call,2021-03-26,0.0,
MS210326C00090000,2021-03-26 17:37:53,72.0,90.0,0.0,0.06,0.02,call,2021-03-26,0.0,
MS210326C00091000,2021-03-25 16:15:50,6.0,91.0,0.0,0.03,0.04,call,2021-03-26,0.0,
MS210326C00092000,2021-03-22 14:21:47,13.0,92.0,0.0,0.19,0.04,call,2021-03-26,0.0,
MS210326C00095000,2021-03-18 18:26:15,1.0,95.0,0.0,0.01,0.03,call,2021-03-26,0.0,
MS210326C00100000,2021-03-19 19:45:21,2.0,100.0,0.0,0.01,0.01,call,2021-03-26,0.0,
MS210326P00071000,2021-03-09 17:44:35,1.0,71.0,0.0,0.04,0.03,put,2021-03-26,0.0,
MS210326P00072000,2021-03-17 17:04:16,1.0,72.0,0.0,0.21,0.05,put,2021-03-26,0.0,
MS210326P00073000,2021-03-22 15:54:35,5.0,73.0,0.0,0.01,0.03,put,2021-03-26,0.0,
MS210326P00074000,2021-03-24 19:53:03,1.0,74.0,0.0,0.01,0.01,put,2021-03-26,0.0,
MS210326P00075000,2021-03-24 19:53:55,11.0,75.0,0.0,0.03,0.06,put,2021-03-26,0.0,
