strike,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-05-28,2021-06-18,2021-08-20,2021-09-17
65.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.193359375
70.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.193359375
80.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.193359375
85.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.193359375
90.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.193359375
95.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.193359375
100.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.1953125
102.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.197265625
103.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.19921875
104.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.201171875
105.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.162109375
106.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.123046875
107.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.1330078125
107.5,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.14296875
108.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.1529296875
108.5,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.162890625
109.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.1728515625
109.5,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.15673828125
110.0,0.3125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.17578125,0.1572265625,0.140625
110.5,0.30859375,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.1435546875,0.150390625,0.14794921875
111.0,0.3046875,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.111328125,0.1435546875,0.1552734375
111.5,0.30078125,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.13427734375,0.1318359375,0.1337890625
112.0,0.296875,0.23046875,0.0625,0.1484375,0.107421875,0.171875,0.12109375,0.1572265625,0.1201171875,0.1123046875
112.5,0.2890625,0.23046875,0.0625,0.1484375,0.107421875,0.1513671875,0.12109375,0.14892578125,0.1083984375,0.109375
113.0,0.28125,0.23046875,0.0625,0.1484375,0.107421875,0.130859375,0.12109375,0.140625,0.0966796875,0.1064453125
113.5,0.2604166666666667,0.23046875,0.0625,0.1484375,0.107421875,0.1123046875,0.12109375,0.15966796875,0.092529296875,0.129638671875
