contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
TD210416C00035000,2020-12-07 20:43:31,,35.0,22.2,25.2,22.5,call,2021-04-16,0.057534246575342465,
TD210416C00040000,2021-01-06 20:44:13,22.0,40.0,16.5,20.4,18.45,call,2021-04-16,0.057534246575342465,
TD210416C00045000,2021-02-04 15:02:13,1.0,45.0,15.5,20.4,13.4,call,2021-04-16,0.057534246575342465,
TD210416C00047500,2021-01-06 19:29:17,150.0,47.5,11.0,11.3,10.3,call,2021-04-16,0.057534246575342465,
TD210416C00050000,2021-01-26 16:27:25,2.0,50.0,9.8,12.0,8.2,call,2021-04-16,0.057534246575342465,
TD210416C00052500,2021-03-24 17:54:22,1.0,52.5,11.7,15.3,13.0,call,2021-04-16,0.057534246575342465,
TD210416C00055000,2021-03-25 16:23:59,2.0,55.0,10.7,11.5,10.0,call,2021-04-16,0.057534246575342465,
TD210416C00057500,2021-03-15 13:52:20,1.0,57.5,6.6,10.0,7.99,call,2021-04-16,0.057534246575342465,
TD210416C00060000,2021-03-25 14:07:50,1.0,60.0,5.8,6.1,5.7,call,2021-04-16,0.057534246575342465,
TD210416C00062500,2021-03-26 19:16:47,5.0,62.5,3.4,3.7,3.3,call,2021-04-16,0.057534246575342465,
TD210416C00065000,2021-03-26 14:34:59,58.0,65.0,1.3,1.45,1.2,call,2021-04-16,0.057534246575342465,0.08984375
TD210416C00067500,2021-03-26 19:28:19,72.0,67.5,0.2,0.3,0.28,call,2021-04-16,0.057534246575342465,0.12890625
TD210416C00070000,2021-03-24 16:46:23,1.0,70.0,0.0,0.1,0.05,call,2021-04-16,0.057534246575342465,0.1484375
TD210416C00072500,2021-03-18 18:52:37,1.0,72.5,0.0,0.4,0.05,call,2021-04-16,0.057534246575342465,0.21875
TD210416C00075000,2021-02-26 19:28:17,10.0,75.0,0.0,0.7,0.05,call,2021-04-16,0.057534246575342465,0.28125
TD210416P00022500,2020-10-30 14:04:33,2.0,22.5,0.0,0.15,0.1,put,2021-04-16,0.057534246575342465,
TD210416P00025000,2020-11-10 14:38:11,5.0,25.0,0.0,0.2,0.15,put,2021-04-16,0.057534246575342465,
TD210416P00027500,2020-10-22 14:52:39,,27.5,0.0,0.25,0.35,put,2021-04-16,0.057534246575342465,
TD210416P00030000,2020-11-23 15:03:19,5.0,30.0,0.0,0.45,0.1,put,2021-04-16,0.057534246575342465,1.5625
TD210416P00032500,2020-12-17 14:30:03,10.0,32.5,0.0,0.45,0.05,put,2021-04-16,0.057534246575342465,1.3125
TD210416P00035000,2021-01-07 14:37:29,12.0,35.0,0.0,1.75,0.05,put,2021-04-16,0.057534246575342465,1.1875
TD210416P00037500,2021-02-25 17:25:42,1.0,37.5,0.0,0.1,0.35,put,2021-04-16,0.057534246575342465,1.4375
TD210416P00040000,2021-03-22 13:30:04,2.0,40.0,0.0,0.25,0.05,put,2021-04-16,0.057534246575342465,0.9375
TD210416P00042500,2021-01-29 15:03:47,1.0,42.5,0.0,1.5,0.1,put,2021-04-16,0.057534246575342465,0.9375
TD210416P00045000,2021-03-19 17:03:21,3.0,45.0,0.0,0.15,0.05,put,2021-04-16,0.057534246575342465,0.75
TD210416P00047500,2021-03-04 15:13:44,31.0,47.5,0.0,0.1,0.15,put,2021-04-16,0.057534246575342465,0.78125
TD210416P00050000,2021-02-26 18:26:53,3.0,50.0,0.0,0.05,0.05,put,2021-04-16,0.057534246575342465,0.5625
TD210416P00052500,2021-03-15 14:00:42,1.0,52.5,0.0,0.15,0.1,put,2021-04-16,0.057534246575342465,0.53125
TD210416P00055000,2021-03-26 17:14:46,1.0,55.0,0.0,0.15,0.05,put,2021-04-16,0.057534246575342465,0.375
TD210416P00057500,2021-03-19 16:46:04,10.0,57.5,0.0,0.1,0.01,put,2021-04-16,0.057534246575342465,0.25
TD210416P00060000,2021-03-26 17:14:46,2.0,60.0,0.1,0.15,0.12,put,2021-04-16,0.057534246575342465,0.265625
TD210416P00062500,2021-03-25 14:49:24,12.0,62.5,0.2,0.5,0.27,put,2021-04-16,0.057534246575342465,0.21875
TD210416P00065000,2021-03-25 13:53:28,14.0,65.0,0.8,0.95,0.95,put,2021-04-16,0.057534246575342465,0.21875
TD210416P00067500,2021-03-17 19:44:29,1.0,67.5,2.3,2.75,2.25,put,2021-04-16,0.057534246575342465,0.21484375
TD210416P00070000,2021-03-17 16:44:46,,70.0,4.6,5.0,4.53,put,2021-04-16,0.057534246575342465,0.2890625
TD210521C00065000,2021-03-26 16:55:40,3.0,65.0,1.85,1.95,1.85,call,2021-05-21,0.15342465753424658,0.119140625
TD210521C00067500,2021-03-25 19:34:31,12.0,67.5,0.7,0.85,0.72,call,2021-05-21,0.15342465753424658,0.126953125
TD210521C00072500,2021-03-19 13:30:05,2.0,72.5,0.05,0.15,0.2,call,2021-05-21,0.15342465753424658,0.1796875
TD210521P00060000,2021-03-24 17:21:08,11.0,60.0,0.3,0.75,0.41,put,2021-05-21,0.15342465753424658,0.23046875
TD210521P00062500,2021-03-26 19:28:04,5.0,62.5,0.65,0.8,0.8,put,2021-05-21,0.15342465753424658,0.208984375
