strike,2021-03-19,2021-03-26,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-21,2021-06-18,2021-07-16
22.5,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,1.686767578125
25.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,1.686767578125
30.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,1.686767578125
35.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,1.686767578125
40.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,1.686767578125
45.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,0.939453125
50.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,0.8232421875
55.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,0.8017578125
60.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,0.78863525390625
65.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,0.7755126953125
68.75,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,0.76239013671875
70.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.548828125,0.749267578125
71.25,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.571044921875,0.72508544921875
72.5,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.59326171875,0.7009033203125
73.75,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.78173828125,0.67672119140625
75.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.115234375,0.3677978515625,0.388671875,0.4765625,0.6525390625
77.5,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.0599365234375,0.3677978515625,0.388671875,0.4755859375,0.62835693359375
80.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,1.004638671875,0.3677978515625,0.388671875,0.474609375,0.6041748046875
82.5,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,0.9493408203125,0.3677978515625,0.388671875,0.556640625,0.57999267578125
85.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,0.89404296875,0.3677978515625,0.388671875,0.4931640625,0.555810546875
87.5,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,0.852294921875,0.3677978515625,0.388671875,0.4296875,0.53162841796875
90.0,0.5986328125,0.4638671875,0.6513671875,0.75244140625,0.46044921875,0.810546875,0.3677978515625,0.388671875,0.449462890625,0.5074462890625
