contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
GE210430C00010500,2021-04-27 19:37:57,180.0,10.5,2.91,3.05,3.0,call,2021-04-30,0.00821917808219178,1.0
GE210430C00011000,2021-04-27 19:31:45,87.0,11.0,2.44,2.52,2.42,call,2021-04-30,0.00821917808219178,
GE210430C00011500,2021-04-27 19:41:30,13.0,11.5,1.96,2.06,2.0,call,2021-04-30,0.00821917808219178,1.0
GE210430C00012000,2021-04-27 19:36:34,972.0,12.0,1.46,1.55,1.51,call,2021-04-30,0.00821917808219178,0.75
GE210430C00012500,2021-04-27 19:59:03,3380.0,12.5,0.98,1.07,0.99,call,2021-04-30,0.00821917808219178,
GE210430C00013000,2021-04-27 19:59:31,22859.0,13.0,0.52,0.54,0.52,call,2021-04-30,0.00821917808219178,0.375
GE210430C00013500,2021-04-27 19:59:39,56335.0,13.5,0.15,0.18,0.18,call,2021-04-30,0.00821917808219178,0.375
GE210430C00014000,2021-04-27 19:59:59,33106.0,14.0,0.03,0.04,0.04,call,2021-04-30,0.00821917808219178,0.375
GE210430C00014500,2021-04-27 19:53:54,4666.0,14.5,0.01,0.02,0.02,call,2021-04-30,0.00821917808219178,0.5
GE210430C00015000,2021-04-27 19:44:20,2915.0,15.0,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,0.5
GE210430C00015500,2021-04-27 19:12:33,1173.0,15.5,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,0.5
GE210430C00016000,2021-04-27 13:36:26,1.0,16.0,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430C00016500,2021-04-26 19:43:18,91.0,16.5,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430C00017000,2021-04-27 16:00:33,7.0,17.0,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430C00017500,2021-04-27 19:25:55,15.0,17.5,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430C00018000,2021-04-26 13:54:33,4.0,18.0,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430C00018500,2021-04-21 16:25:00,1.0,18.5,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430C00019000,2021-04-26 13:38:54,2.0,19.0,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430C00019500,2021-04-13 14:56:04,7.0,19.5,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430C00020000,2021-04-27 15:20:44,3.0,20.0,0.0,0.01,0.01,call,2021-04-30,0.00821917808219178,1.0
GE210430P00011500,2021-04-27 19:44:19,258.0,11.5,0.0,0.01,0.01,put,2021-04-30,0.00821917808219178,1.0
GE210430P00012000,2021-04-27 19:44:19,851.0,12.0,0.0,0.01,0.02,put,2021-04-30,0.00821917808219178,0.75
GE210430P00012500,2021-04-27 19:56:00,9894.0,12.5,0.01,0.02,0.01,put,2021-04-30,0.00821917808219178,0.5
GE210430P00013000,2021-04-27 19:59:56,61775.0,13.0,0.04,0.05,0.05,put,2021-04-30,0.00821917808219178,0.4375
GE210430P00013500,2021-04-27 19:59:49,11644.0,13.5,0.17,0.18,0.18,put,2021-04-30,0.00821917808219178,0.375
GE210430P00014000,2021-04-27 19:59:31,2146.0,14.0,0.52,0.6,0.55,put,2021-04-30,0.00821917808219178,0.375
GE210430P00014500,2021-04-27 19:55:55,246.0,14.5,0.95,1.06,1.05,put,2021-04-30,0.00821917808219178,0.625
GE210430P00015000,2021-04-27 19:40:08,208.0,15.0,1.48,1.55,1.52,put,2021-04-30,0.00821917808219178,0.5
GE210430P00015500,2021-04-27 13:52:25,5.0,15.5,1.96,2.06,2.01,put,2021-04-30,0.00821917808219178,0.5
GE210430P00016000,2021-04-27 14:09:37,79.0,16.0,2.44,2.6,2.85,put,2021-04-30,0.00821917808219178,
GE210430P00016500,2021-04-26 16:47:44,2.0,16.5,2.84,3.05,2.76,put,2021-04-30,0.00821917808219178,
GE210430P00017000,2021-04-20 14:10:06,2.0,17.0,3.45,3.55,3.8,put,2021-04-30,0.00821917808219178,
