contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
TD250919C00065000,2025-08-04 13:41:37+00:00,1.0,65.0,0.0,0.0,8.8,call,2025-09-19
TD250919C00070000,2025-08-27 19:49:06+00:00,42.0,70.0,0.0,0.0,7.0,call,2025-09-19
TD250919C00072500,2025-08-27 19:19:27+00:00,27.0,72.5,0.0,0.0,4.68,call,2025-09-19
TD250919C00075000,2025-08-27 19:58:05+00:00,220.0,75.0,0.0,0.0,2.5,call,2025-09-19
TD250919C00077500,2025-08-27 19:59:41+00:00,666.0,77.5,0.0,0.0,1.15,call,2025-09-19
TD250919C00080000,2025-08-27 19:59:39+00:00,2013.0,80.0,0.0,0.0,0.5,call,2025-09-19
TD250919C00082500,2025-08-27 19:48:00+00:00,68.0,82.5,0.0,0.0,0.2,call,2025-09-19
TD250919P00050000,2025-08-19 19:14:32+00:00,1.0,50.0,0.0,0.0,0.05,put,2025-09-19
TD250919P00060000,2025-08-27 16:05:06+00:00,10.0,60.0,0.0,0.0,0.05,put,2025-09-19
TD250919P00065000,2025-08-27 19:27:22+00:00,12.0,65.0,0.0,0.0,0.13,put,2025-09-19
TD250919P00067500,2025-08-27 19:51:21+00:00,1.0,67.5,0.0,0.0,0.15,put,2025-09-19
TD250919P00070000,2025-08-27 19:49:01+00:00,66.0,70.0,0.0,0.0,0.25,put,2025-09-19
TD250919P00072500,2025-08-27 19:50:02+00:00,643.0,72.5,0.0,0.0,0.45,put,2025-09-19
TD250919P00075000,2025-08-27 19:59:37+00:00,147.0,75.0,0.0,0.0,1.06,put,2025-09-19
TD250919P00077500,2025-08-27 19:56:01+00:00,168.0,77.5,0.0,0.0,2.25,put,2025-09-19
TD251017C00035000,2025-03-20 14:31:23+00:00,,35.0,24.9,28.5,24.13,call,2025-10-17
TD251017C00037500,2025-07-09 19:58:01+00:00,5.0,37.5,35.2,38.7,36.6,call,2025-10-17
TD251017C00045000,2025-03-24 18:01:59+00:00,,45.0,16.5,19.2,15.73,call,2025-10-17
