contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
MS210507C00070000,2021-04-28 13:31:33,1.0,70.0,13.25,15.55,12.88,call,2021-05-07,0.005479452054794521,
MS210507C00074000,2021-04-23 18:17:47,2.0,74.0,10.4,10.75,6.85,call,2021-05-07,0.005479452054794521,
MS210507C00075000,2021-04-29 19:13:08,1.0,75.0,9.4,9.7,8.6,call,2021-05-07,0.005479452054794521,
MS210507C00076000,2021-04-28 17:51:45,1.0,76.0,8.4,8.85,6.16,call,2021-05-07,0.005479452054794521,
MS210507C00077000,2021-05-05 19:16:27,1.0,77.0,7.4,7.8,7.55,call,2021-05-07,0.005479452054794521,0.625
MS210507C00078000,2021-05-04 19:34:59,1.0,78.0,6.35,6.65,4.55,call,2021-05-07,0.005479452054794521,
MS210507C00079000,2021-05-05 19:02:32,27.0,79.0,5.4,5.6,5.65,call,2021-05-07,0.005479452054794521,0.65625
MS210507C00080000,2021-05-05 19:16:11,167.0,80.0,4.45,4.65,4.56,call,2021-05-07,0.005479452054794521,0.4375
MS210507C00081000,2021-05-05 18:14:20,1721.0,81.0,3.45,3.65,3.64,call,2021-05-07,0.005479452054794521,0.453125
MS210507C00082000,2021-05-05 19:23:45,977.0,82.0,2.55,2.71,2.61,call,2021-05-07,0.005479452054794521,0.328125
MS210507C00083000,2021-05-05 19:25:33,3445.0,83.0,1.7,1.83,1.9,call,2021-05-07,0.005479452054794521,0.3828125
MS210507C00084000,2021-05-05 19:48:48,983.0,84.0,1.03,1.12,1.03,call,2021-05-07,0.005479452054794521,0.296875
MS210507C00085000,2021-05-05 19:55:19,623.0,85.0,0.5,0.57,0.57,call,2021-05-07,0.005479452054794521,0.3125
MS210507C00086000,2021-05-05 19:45:36,531.0,86.0,0.22,0.27,0.26,call,2021-05-07,0.005479452054794521,0.3125
MS210507C00087000,2021-05-05 19:44:38,264.0,87.0,0.05,0.13,0.13,call,2021-05-07,0.005479452054794521,0.328125
MS210507C00088000,2021-05-05 19:49:45,62.0,88.0,0.06,0.08,0.08,call,2021-05-07,0.005479452054794521,0.375
MS210507C00089000,2021-05-05 19:40:13,20.0,89.0,0.04,0.06,0.06,call,2021-05-07,0.005479452054794521,0.4375
MS210507C00090000,2021-05-05 19:32:03,23.0,90.0,0.02,0.05,0.04,call,2021-05-07,0.005479452054794521,0.46875
MS210507C00095000,2021-05-05 19:47:58,49.0,95.0,0.0,0.06,0.02,call,2021-05-07,0.005479452054794521,0.75
MS210507C00100000,2021-04-28 18:06:51,3.0,100.0,0.0,0.01,0.02,call,2021-05-07,0.005479452054794521,1.0
MS210507P00070000,2021-04-30 15:34:40,10.0,70.0,0.0,0.03,0.01,put,2021-05-07,0.005479452054794521,1.0
MS210507P00071000,2021-04-28 18:53:44,6.0,71.0,0.0,0.04,0.03,put,2021-05-07,0.005479452054794521,1.0625
MS210507P00072000,2021-05-05 15:08:39,1.0,72.0,0.0,0.03,0.01,put,2021-05-07,0.005479452054794521,0.5
MS210507P00073000,2021-04-29 14:11:34,4.0,73.0,0.0,0.01,0.01,put,2021-05-07,0.005479452054794521,0.5
MS210507P00074000,2021-05-05 15:38:48,5.0,74.0,0.0,0.04,0.01,put,2021-05-07,0.005479452054794521,0.5
