contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
GE210401C00013000,2021-03-05 20:43:43,13.0,0.99,1.04,0.98,call,2021-04-01,0.07397260273972603,0.418701171875
GE210401C00013500,2021-03-05 20:52:38,13.5,0.69,0.74,0.73,call,2021-04-01,0.07397260273972603,0.45654296875
GE210401C00014000,2021-03-05 20:57:06,14.0,0.49,0.52,0.5,call,2021-04-01,0.07397260273972603,0.438232421875
GE210401C00014500,2021-03-05 20:48:58,14.5,0.34,0.36,0.33,call,2021-04-01,0.07397260273972603,0.4443359375
GE210401P00012500,2021-03-05 18:50:57,12.5,0.25,0.28,0.29,put,2021-04-01,0.07397260273972603,0.51513671875
GE210401P00013000,2021-03-05 20:39:39,13.0,0.41,0.45,0.42,put,2021-04-01,0.07397260273972603,0.46630859375
GE210401P00013500,2021-03-05 20:45:39,13.5,0.6,0.64,0.66,put,2021-04-01,0.07397260273972603,0.49560546875
GE210401P00014000,2021-03-05 20:43:44,14.0,0.88,0.94,0.9,put,2021-04-01,0.07397260273972603,0.455322265625
GE210401P00014500,2021-03-04 18:16:35,14.5,1.21,1.27,1.44,put,2021-04-01,0.07397260273972603,0.60302734375
GE210409C00012500,2021-03-05 17:21:07,12.5,1.43,1.45,1.32,call,2021-04-09,0.0958904109589041,0.3662109375
GE210409C00013000,2021-03-05 20:56:23,13.0,1.07,1.12,1.1,call,2021-04-09,0.0958904109589041,0.440673828125
GE210409C00013500,2021-03-05 20:54:38,13.5,0.79,0.84,0.82,call,2021-04-09,0.0958904109589041,0.452880859375
GE210409C00014000,2021-03-05 20:57:18,14.0,0.56,0.6,0.59,call,2021-04-09,0.0958904109589041,0.43701171875
GE210409C00014500,2021-03-05 20:59:57,14.5,0.4,0.43,0.41,call,2021-04-09,0.0958904109589041,0.435791015625
GE210409P00012500,2021-03-05 17:01:38,12.5,0.3,0.35,0.41,put,2021-04-09,0.0958904109589041,0.531005859375
GE210409P00013000,2021-03-05 20:41:40,13.0,0.47,0.51,0.5,put,2021-04-09,0.0958904109589041,0.46142578125
GE210409P00013500,2021-03-05 20:41:40,13.5,0.67,0.74,0.7,put,2021-04-09,0.0958904109589041,0.462646484375
GE210409P00014000,2021-03-05 20:56:23,14.0,0.95,0.99,0.98,put,2021-04-09,0.0958904109589041,0.450439453125
GE210409P00014500,2021-03-05 20:23:48,14.5,1.28,1.36,1.39,put,2021-04-09,0.0958904109589041,0.5029296875
GE210416C00013000,2021-03-05 20:56:57,13.0,1.14,1.18,1.16,call,2021-04-16,0.11506849315068493,0.4345703125
GE210416C00014000,2021-03-05 20:58:44,14.0,0.64,0.66,0.65,call,2021-04-16,0.11506849315068493,0.4296875
GE210416P00013000,2021-03-05 20:58:40,13.0,0.53,0.54,0.54,put,2021-04-16,0.11506849315068493,0.445556640625
GE210416P00014000,2021-03-05 20:51:01,14.0,1.02,1.05,1.04,put,2021-04-16,0.11506849315068493,0.44677734375
GE210423C00012500,2021-03-05 18:09:56,12.5,1.43,3.4,1.65,call,2021-04-23,0.13424657534246576,0.5029296875
GE210423C00013000,2021-03-05 20:41:49,13.0,1.19,1.27,1.21,call,2021-04-23,0.13424657534246576,0.426025390625
GE210423C00013500,2021-03-05 20:49:11,13.5,0.9,1.27,0.96,call,2021-04-23,0.13424657534246576,0.452880859375
GE210423C00014000,2021-03-05 20:41:32,14.0,0.72,0.75,0.72,call,2021-04-23,0.13424657534246576,0.43212890625
GE210423C00014500,2021-03-05 20:30:37,14.5,0.52,0.59,0.54,call,2021-04-23,0.13424657534246576,0.430908203125
GE210423P00012500,2021-03-05 20:16:58,12.5,0.17,0.75,0.46,put,2021-04-23,0.13424657534246576,0.478515625
GE210423P00013000,2021-03-05 19:40:50,13.0,0.56,0.68,0.66,put,2021-04-23,0.13424657534246576,0.4779052734375
GE210423P00013500,2021-03-05 20:55:02,13.5,0.79,0.9,0.75,put,2021-04-23,0.13424657534246576,0.419921875
GE210423P00014000,2021-03-05 19:44:16,14.0,1.03,1.14,1.17,put,2021-04-23,0.13424657534246576,0.48095703125
GE210618C00013000,2021-03-05 20:57:46,13.0,1.62,1.66,1.64,call,2021-06-18,0.2876712328767123,0.43701171875
GE210618C00014000,2021-03-05 20:58:52,14.0,1.11,1.18,1.16,call,2021-06-18,0.2876712328767123,0.4400634765625
GE210618P00013000,2021-03-05 20:27:04,13.0,0.99,1.0,0.99,put,2021-06-18,0.2876712328767123,0.455322265625
GE210618P00014000,2021-03-05 20:54:37,14.0,1.51,1.54,1.53,put,2021-06-18,0.2876712328767123,0.4638671875
