contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
TD210917C00037500,2021-08-25 21:27:43,,37.5,26.4,30.3,29.0,call,2021-09-17
TD210917C00040000,2021-08-25 21:27:43,27.0,40.0,24.3,27.7,26.5,call,2021-09-17
TD210917C00042500,2021-08-25 21:27:43,29.0,42.5,21.5,24.9,23.3,call,2021-09-17
TD210917C00045000,2021-08-25 21:27:43,29.0,45.0,19.5,22.4,20.0,call,2021-09-17
TD210917C00050000,2021-08-25 21:27:43,,50.0,14.2,17.5,16.5,call,2021-09-17
TD210917C00057500,2021-08-24 16:33:32,2.0,57.5,6.6,9.9,10.8,call,2021-09-17
TD210917C00060000,2021-09-03 16:35:40,10.0,60.0,0.0,0.0,5.8,call,2021-09-17
TD210917C00062500,2021-08-30 13:40:50,1.0,62.5,3.3,3.6,3.5,call,2021-09-17
TD210917C00065000,2021-09-03 19:02:22,30.0,65.0,0.0,0.0,1.35,call,2021-09-17
TD210917C00067500,2021-09-03 13:34:38,1.0,67.5,0.0,0.0,0.15,call,2021-09-17
TD210917C00070000,2021-09-03 16:06:59,4.0,70.0,0.0,0.0,0.05,call,2021-09-17
TD210917C00072500,2021-08-27 13:30:13,1.0,72.5,0.0,0.05,0.05,call,2021-09-17
TD210917C00075000,2021-08-26 13:45:24,25.0,75.0,0.0,0.05,0.05,call,2021-09-17
TD210917C00077500,2021-08-23 14:19:50,,77.5,0.0,0.1,0.03,call,2021-09-17
TD210917C00090000,2021-08-25 18:53:17,,90.0,0.0,0.85,0.05,call,2021-09-17
TD210917P00055000,2021-08-26 17:33:09,1.0,55.0,0.0,0.75,0.06,put,2021-09-17
TD210917P00057500,2021-08-25 19:53:44,,57.5,0.0,0.75,0.19,put,2021-09-17
TD210917P00060000,2021-09-03 17:45:57,6.0,60.0,0.0,0.0,0.05,put,2021-09-17
TD210917P00062500,2021-09-03 17:45:57,6.0,62.5,0.0,0.0,0.12,put,2021-09-17
TD210917P00065000,2021-09-03 19:07:02,18.0,65.0,0.0,0.0,0.4,put,2021-09-17
TD210917P00067500,2021-09-03 16:29:07,35.0,67.5,0.0,0.0,1.85,put,2021-09-17
TD210917P00070000,2021-08-26 15:25:41,51.0,70.0,2.35,5.7,3.16,put,2021-09-17
TD210917P00072500,2021-08-25 21:27:44,10.0,72.5,4.7,8.9,4.44,put,2021-09-17
TD210917P00075000,2021-08-26 15:25:41,1.0,75.0,7.5,10.8,7.98,put,2021-09-17
TD211015C00035000,2021-08-25 21:27:44,,35.0,29.5,32.7,34.0,call,2021-10-15
TD211015C00042500,2021-08-25 21:27:44,25.0,42.5,21.8,25.3,23.6,call,2021-10-15
TD211015C00045000,2021-08-17 16:45:07,11.0,45.0,19.1,22.4,22.9,call,2021-10-15
TD211015C00047500,2021-08-25 21:27:44,4.0,47.5,16.8,20.1,18.5,call,2021-10-15
TD211015C00050000,2021-08-25 21:27:44,1.0,50.0,14.3,17.4,17.0,call,2021-10-15
