strike,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-21,2021-06-18,2021-08-20,2021-09-17
65.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.21484375,0.314453125
70.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.21484375,0.314453125
80.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.21484375,0.314453125
85.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.21484375,0.314453125
90.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.21484375,0.314453125
95.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.21484375,0.314453125
100.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.22265625,0.300048828125
102.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.20572916666666666,0.28564453125
103.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.18880208333333334,0.271240234375
104.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.171875,0.2568359375
105.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.15494791666666669,0.0703125
105.5,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.13802083333333334,0.11865234375
106.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.12109375,0.1669921875
107.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.10416666666666667,0.1025390625
107.5,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.08723958333333334,0.12890625
108.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.0703125,0.1552734375
108.5,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.080810546875,0.1884765625
109.0,0.38671875,0.32421875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.09130859375,0.2216796875
109.5,0.38671875,0.341796875,0.34765625,0.130859375,0.1845703125,0.28125,0.1376953125,0.101806640625,0.17138671875
