strike,2021-05-14,2021-05-21,2021-05-28,2021-06-04,2021-06-11,2021-06-18,2021-07-16,2021-08-20,2021-09-17,2021-10-15
22.5,0.625,0.65625,0.53125,0.515625,0.46875,0.75,1.0,0.35546875,0.5078125,0.6875
25.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,1.0,0.35546875,0.5078125,0.6875
30.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,1.0,0.35546875,0.5078125,0.6875
35.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,1.0,0.35546875,0.5078125,0.6875
40.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.75,0.35546875,0.5078125,0.75
45.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.75,0.35546875,0.5078125,0.6875
50.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.8125,0.35546875,0.5078125,0.6484375
55.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.78125,0.35546875,0.5078125,0.59765625
60.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.6875,0.35546875,0.5078125,0.5703125
65.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.6875,0.35546875,0.5078125,0.53125
68.75,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.6640625,0.35546875,0.5078125,0.515625
70.0,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.640625,0.35546875,0.5078125,0.5
71.25,0.625,0.65625,0.53125,0.515625,0.46875,0.71875,0.625,0.35546875,0.5078125,0.49267578125
72.5,0.625,0.65625,0.53125,0.515625,0.46875,0.75,0.609375,0.35546875,0.5078125,0.4853515625
73.75,0.625,0.65625,0.53125,0.515625,0.46875,0.6875,0.59375,0.35546875,0.5078125,0.47802734375
75.0,0.625,0.65625,0.53125,0.515625,0.46875,0.6875,0.578125,0.35546875,0.5078125,0.470703125
77.5,0.625,0.65625,0.53125,0.515625,0.46875,0.6875,0.5625,0.35546875,0.4765625,0.451171875
80.0,0.625,0.65625,0.53125,0.515625,0.46875,0.640625,0.546875,0.35546875,0.45703125,0.431640625
82.5,0.625,0.65625,0.53125,0.515625,0.46875,0.625,0.5234375,0.35546875,0.44140625,0.412109375
85.0,0.625,0.65625,0.53125,0.515625,0.46875,0.578125,0.5,0.35546875,0.419921875,0.392578125
87.5,0.625,0.65625,0.53125,0.515625,0.46875,0.5625,0.486328125,0.35546875,0.3984375,0.380859375
90.0,0.625,0.65625,0.53125,0.515625,0.46875,0.5390625,0.47265625,0.35546875,0.384765625,0.369140625
92.5,0.625,0.65625,0.53125,0.515625,0.46875,0.5078125,0.447265625,0.35546875,0.3671875,0.3603515625
95.0,0.625,0.65625,0.53125,0.515625,0.46875,0.5,0.421875,0.35546875,0.35546875,0.3515625
97.5,0.625,0.625,0.53125,0.515625,0.46875,0.46875,0.396484375,0.35546875,0.359375,0.3369140625
100.0,0.625,0.59375,0.53125,0.515625,0.46875,0.4453125,0.37109375,0.35546875,0.337890625,0.322265625
102.0,0.625,0.578125,0.53125,0.5,0.45625,0.431640625,0.365625,0.34921875,0.3291015625,0.319140625
102.5,0.625,0.5625,0.5390625,0.484375,0.44375,0.41796875,0.36015625,0.34296875,0.3203125,0.316015625
103.0,0.625,0.546875,0.546875,0.46875,0.43125,0.4088541666666667,0.3546875,0.33671875,0.3170572916666667,0.312890625
104.0,0.625,0.53125,0.53125,0.453125,0.41875,0.3997395833333333,0.34921875,0.33046875,0.3138020833333333,0.309765625
105.0,0.625,0.515625,0.4765625,0.4375,0.40625,0.390625,0.34375,0.32421875,0.310546875,0.306640625
106.0,0.625,0.5052083333333334,0.484375,0.4270833333333333,0.3977864583333333,0.3828125,0.3377278645833333,0.3209635416666667,0.3095703125,0.3050130208333333
107.0,0.625,0.4947916666666667,0.48828125,0.4166666666666667,0.3893229166666667,0.375,0.3317057291666667,0.3177083333333333,0.30859375,0.3033854166666667
107.5,0.59375,0.484375,0.46484375,0.40625,0.380859375,0.3671875,0.32568359375,0.314453125,0.3076171875,0.3017578125
108.0,0.5625,0.4739583333333333,0.44140625,0.3958333333333333,0.3723958333333333,0.3606770833333333,0.3196614583333333,0.3111979166666667,0.3059895833333333,0.3001302083333333
109.0,0.5625,0.4635416666666667,0.4453125,0.3854166666666667,0.3639322916666667,0.3541666666666667,0.3136393229166667,0.3079427083333333,0.3043619791666667,0.2985026041666667
110.0,0.53125,0.453125,0.40625,0.375,0.35546875,0.34765625,0.3076171875,0.3046875,0.302734375,0.296875
111.0,0.53125,0.4401041666666667,0.390625,0.3671875,0.3479817708333333,0.34765625,0.3035481770833333,0.30224609375,0.298828125,0.29443359375
112.0,0.515625,0.4270833333333333,0.37890625,0.359375,0.3404947916666667,0.34765625,0.2994791666666667,0.2998046875,0.294921875,0.2919921875
112.5,0.5,0.4140625,0.37109375,0.3515625,0.3330078125,0.34765625,0.29541015625,0.29736328125,0.291015625,0.28955078125
113.0,0.484375,0.4010416666666667,0.36328125,0.34375,0.3255208333333333,0.34765625,0.2913411458333333,0.294921875,0.2892252604166667,0.287109375
114.0,0.46875,0.3880208333333333,0.41796875,0.3359375,0.3180338541666667,0.34765625,0.2872721354166667,0.29248046875,0.2874348958333333,0.28466796875
115.0,0.4375,0.375,0.3359375,0.328125,0.310546875,0.34765625,0.283203125,0.2900390625,0.28564453125,0.2822265625
116.0,0.4375,0.3625,0.3359375,0.31875,0.3050130208333333,0.34765625,0.2801106770833333,0.2884114583333333,0.2838541666666667,0.2820638020833333
117.0,0.421875,0.35,0.3203125,0.309375,0.2994791666666667,0.34765625,0.2770182291666667,0.2867838541666667,0.2820638020833333,0.2819010416666667
117.5,0.41015625,0.3375,0.318359375,0.3,0.2939453125,0.34765625,0.27392578125,0.28515625,0.2802734375,0.28173828125
118.0,0.3984375,0.325,0.31640625,0.290625,0.2884114583333333,0.34765625,0.2708333333333333,0.2835286458333333,0.28125,0.2815755208333333
119.0,0.3671875,0.3125,0.294921875,0.28125,0.2828776041666667,0.34765625,0.2677408854166667,0.2819010416666667,0.2822265625,0.2814127604166667
120.0,0.3515625,0.3046875,0.28125,0.271484375,0.27734375,0.34765625,0.2646484375,0.2802734375,0.283203125,0.28125
121.0,0.328125,0.2890625,0.2734375,0.265625,0.26953125,0.34765625,0.2625325520833333,0.2787272135416667,0.2809244791666667,0.2794596354166667
122.0,0.3046875,0.2734375,0.27159926470588236,0.26171875,0.2626953125,0.34765625,0.2604166666666667,0.2771809895833333,0.2786458333333333,0.2776692708333333
122.5,0.30078125,0.267578125,0.2697610294117647,0.2587890625,0.25927734375,0.34765625,0.25830078125,0.275634765625,0.2763671875,0.27587890625
123.0,0.296875,0.26171875,0.2679227941176471,0.255859375,0.255859375,0.34765625,0.2561848958333333,0.2740885416666667,0.2763671875,0.2740885416666667
124.0,0.2734375,0.2578125,0.26608455882352944,0.2451171875,0.26171875,0.34765625,0.2540690104166667,0.2725423177083333,0.2763671875,0.2722981770833333
125.0,0.25,0.25,0.26424632352941174,0.244140625,0.248046875,0.34765625,0.251953125,0.27099609375,0.2763671875,0.2705078125
126.0,0.2578125,0.2421875,0.2624080882352941,0.244140625,0.2421875,0.34765625,0.25126953125,0.27119140625,0.2763671875,0.27080078125
127.0,0.265625,0.236328125,0.26056985294117646,0.2314453125,0.240234375,0.34765625,0.2505859375,0.27138671875,0.2763671875,0.27109375
128.0,0.2734375,0.23046875,0.2587316176470588,0.2265625,0.234375,0.34765625,0.24990234375,0.27158203125,0.2763671875,0.27138671875
129.0,0.28125,0.224609375,0.2568933823529412,0.2275390625,0.24609375,0.34765625,0.24921875,0.27177734375,0.2763671875,0.2716796875
130.0,0.2890625,0.22265625,0.25505514705882354,0.232421875,0.23046875,0.34765625,0.24853515625,0.27197265625,0.2763671875,0.27197265625
131.0,0.296875,0.212890625,0.2532169117647059,0.22265625,0.2294921875,0.34765625,0.2455078125,0.2703125,0.2763671875,0.27080078125
132.0,0.3046875,0.21484375,0.25137867647058826,0.208984375,0.22265625,0.34765625,0.24248046875,0.26865234375,0.2763671875,0.26962890625
133.0,0.3125,0.21484375,0.2495404411764706,0.22265625,0.228515625,0.34765625,0.239453125,0.2669921875,0.2763671875,0.26845703125
134.0,0.3203125,0.2576822916666667,0.24770220588235295,0.216796875,0.2216796875,0.34765625,0.23642578125,0.26533203125,0.2763671875,0.26728515625
135.0,0.328125,0.30052083333333335,0.24586397058823528,0.24581473214285715,0.228515625,0.34765625,0.2333984375,0.263671875,0.2763671875,0.26611328125
136.0,0.3359375,0.343359375,0.24402573529411764,0.2748325892857143,0.229296875,0.34765625,0.232421875,0.262890625,0.2763671875,0.2677734375
137.0,0.34375,0.3861979166666667,0.2421875,0.3038504464285714,0.230078125,0.34765625,0.2314453125,0.262109375,0.2763671875,0.26943359375
138.0,0.3515625,0.42903645833333337,0.384765625,0.3328683035714286,0.230859375,0.34765625,0.23046875,0.261328125,0.2763671875,0.27109375
139.0,0.359375,0.471875,0.32421875,0.3618861607142857,0.231640625,0.34765625,0.2294921875,0.260546875,0.2763671875,0.27275390625
140.0,0.6328125,0.5147135416666666,0.263671875,0.39090401785714285,0.232421875,0.34765625,0.228515625,0.259765625,0.2763671875,0.2744140625
141.0,0.90625,0.5575520833333334,0.25390625,0.419921875,0.27587890625,0.34765625,0.23046875,0.2611328125,0.2763671875,0.28095703125
142.0,0.86875,0.600390625,0.359375,0.3818359375,0.3193359375,0.34765625,0.232421875,0.2625,0.2763671875,0.2875
143.0,0.83125,0.6432291666666667,0.46484375,0.125,0.36279296875,0.34765625,0.234375,0.2638671875,0.2763671875,0.29404296875
144.0,0.79375,0.6860677083333333,0.494140625,0.22314453125,0.40625,0.34765625,0.236328125,0.265234375,0.2763671875,0.3005859375
145.0,0.75625,0.72890625,0.537109375,0.3212890625,0.375,0.34765625,0.23828125,0.2666015625,0.2763671875,0.30712890625
146.0,0.71875,0.7717447916666667,0.580078125,0.41943359375,0.3662109375,0.34765625,0.23046875,0.27109375,0.2763671875,0.301953125
147.0,0.8828125,0.8145833333333333,0.623046875,0.517578125,0.357421875,0.34765625,0.22265625,0.2755859375,0.2763671875,0.29677734375
148.0,1.046875,0.857421875,0.666015625,0.5182291666666666,0.3486328125,0.34765625,0.21484375,0.280078125,0.2763671875,0.2916015625
149.0,1.0755208333333333,0.90625,0.708984375,0.5188802083333334,0.33984375,0.34765625,0.20703125,0.2845703125,0.2763671875,0.28642578125
150.0,1.1041666666666667,0.9453125,0.751953125,0.51953125,0.4541015625,0.34765625,0.19921875,0.2890625,0.2763671875,0.28125
152.5,1.1328125,0.984375,0.794921875,0.544921875,0.568359375,0.34765625,0.255859375,0.2724609375,0.2763671875,0.306640625
155.0,1.0390625,0.869140625,0.62890625,0.5703125,0.6826171875,0.34765625,0.3125,0.255859375,0.2763671875,0.33203125
157.5,1.13671875,0.75390625,0.787109375,0.595703125,0.6826171875,0.34765625,0.369140625,0.29638671875,0.2763671875,0.31298828125
160.0,1.234375,0.59375,0.9453125,0.62109375,0.6826171875,0.34765625,0.42578125,0.3369140625,0.2763671875,0.2939453125
162.5,1.310546875,0.701171875,0.9453125,0.62109375,0.6826171875,0.34765625,0.4990234375,0.3369140625,0.2763671875,0.3271484375
165.0,1.38671875,0.80859375,0.9453125,0.62109375,0.6826171875,0.34765625,0.572265625,0.3369140625,0.2763671875,0.3603515625
167.5,1.38671875,0.916015625,0.9453125,0.62109375,0.6826171875,0.34765625,0.5965169270833334,0.3369140625,0.2763671875,0.343994140625
170.0,1.38671875,1.0234375,0.9453125,0.62109375,0.6826171875,0.34765625,0.6207682291666666,0.3369140625,0.2763671875,0.32763671875
172.5,1.38671875,1.130859375,0.9453125,0.62109375,0.6826171875,0.34765625,0.64501953125,0.3369140625,0.2763671875,0.311279296875
175.0,1.38671875,1.23828125,0.9453125,0.62109375,0.6826171875,0.34765625,0.6692708333333334,0.3369140625,0.2763671875,0.294921875
180.0,1.38671875,1.345703125,0.9453125,0.62109375,0.6826171875,0.34765625,0.6935221354166666,0.3369140625,0.2763671875,0.28515625
185.0,1.38671875,1.453125,0.9453125,0.62109375,0.6826171875,0.34765625,0.7177734375,0.3369140625,0.2763671875,0.45458984375
190.0,1.38671875,1.560546875,0.9453125,0.62109375,0.6826171875,0.34765625,0.55859375,0.3369140625,0.2763671875,0.6240234375
195.0,1.38671875,1.66796875,0.9453125,0.62109375,0.6826171875,0.34765625,0.654296875,0.3369140625,0.2763671875,0.60546875
200.0,1.38671875,1.775390625,0.9453125,0.62109375,0.6826171875,0.34765625,0.75,0.3369140625,0.2763671875,0.466796875
205.0,1.38671875,1.8828125,0.9453125,0.62109375,0.6826171875,0.34765625,0.75,0.3369140625,0.2763671875,0.48681640625
