strike,2021-03-12,2021-03-19,2021-03-26,2021-03-31,2021-04-01,2021-04-09,2021-04-16,2021-04-23,2021-05-21,2021-06-18,2021-06-30,2021-08-20
205.0,0.880126953125,0.44677734375,0.39642333984375,0.33416748046875,0.240478515625,0.359649658203125,0.313873291015625,0.14801025390625,0.3092193603515625,0.284881591796875,0.30841827392578125,0.28636932373046875
206.0,0.8633371930441397,0.5436508276439448,0.39642333984375,0.38055419921875,0.240478515625,0.359649658203125,0.326080322265625,0.14801025390625,0.29837036917597193,0.3536224365234375,0.31768798828125,0.24738311767578125
207.0,0.8399403831483063,0.5804443359375,0.38487878783392043,0.2650157590074014,0.240478515625,0.359649658203125,0.339813232421875,0.14801025390625,0.291782390922161,0.3931577500018842,0.31520218572869774,0.14530181884765625
207.5,0.8257643345197746,0.5763110992341314,0.37920792082755683,0.1893094158950453,0.240478515625,0.359649658203125,0.33378957256715824,0.14801025390625,0.29008628164092287,0.401973332523064,0.30955096561191375,0.1977500722209784
208.0,0.8099365234375,0.5571578686306654,0.37360465982022734,0.15869140625,0.29805546754293594,0.359649658203125,0.33111572265625,0.14801025390625,0.28945542559012966,0.403487532232215,0.3029868220388364,0.26397705078125
209.0,0.7733256139117206,0.48672835200501585,0.3626009558026705,0.23272038736184186,0.38513847544111457,0.359649658203125,0.3521728515625,0.14801025390625,0.2913894731798781,0.36853335669604764,0.2931976318359375,0.251922607421875
210.0,0.7301076545709684,0.44677734375,0.35186767578125,0.355682373046875,0.4347936220890352,0.359649658203125,0.294036865234375,0.14801025390625,0.29758453369140625,0.272216796875,0.283660888671875,0.26508331298828125
211.0,0.6485265417728571,0.43212890625,0.356292724609375,0.3961570340090472,0.44702090748669787,0.3582348751663419,0.3055572509765625,0.327911376953125,0.3033447265625,0.145263671875,0.2491784992336229,0.30295657079335403
212.0,0.496826171875,0.369873046875,0.4144287109375,0.36562241420157443,0.42182033163410293,0.36480998513693624,0.3192138671875,0.3362274169921875,0.2864837646484375,0.169219970703125,0.18769501138967964,0.2507781982421875
212.5,0.3946812655136669,0.39010529037334896,0.36132477648534056,0.3481174674098042,0.3951845957389587,0.37109375,0.3194360282161265,0.33343856201811084,0.2805360124218357,0.24334236925691344,0.1513843445011633,0.15039150329317472
213.0,0.3466796875,0.414276123046875,0.3045654296875,0.33294677734375,0.35919189453125,0.37937498811490805,0.316925048828125,0.3293609619140625,0.279541015625,0.284881591796875,0.1120758056640625,0.06744384765625
214.0,0.523681640625,0.37384033203125,0.343170166015625,0.314483642578125,0.28076171875,0.3692626953125,0.311279296875,0.30035643802661194,0.28881072998046875,0.1612091064453125,0.024465112144107546,0.12542724609375
215.0,0.498046875,0.35736083984375,0.3519171025830363,0.329437255859375,0.294189453125,0.284271240234375,0.311431884765625,0.289459228515625,0.2783966064453125,0.2732086181640625,0.0537109375,0.25333404541015625
216.0,0.394287109375,0.35552978515625,0.34027099609375,0.32239146128880963,0.300140380859375,0.2986785051525367,0.298919677734375,0.3107452392578125,0.28224945068359375,0.15777587890625,0.25707244873046875,0.1346588134765625
217.0,0.56182861328125,0.35491943359375,0.351715087890625,0.31707763671875,0.3105926513671875,0.2921295166015625,0.301361083984375,0.2341461181640625,0.2759552001953125,0.26153564453125,0.20501660780677614,0.165252685546875
217.5,0.50811767578125,0.3662109375,0.3511268481317427,0.3277377068215318,0.2703857421875,0.22474408910592286,0.28773904029743136,0.27664690588312396,0.2679161051207424,0.26908489711479044,0.13040937325728486,0.14061870209538793
218.0,0.5084228515625,0.360870361328125,0.3439836555794111,0.334930419921875,0.31951904296875,0.18890380859375,0.2790069580078125,0.3261566162109375,0.267791748046875,0.25482177734375,0.1221466064453125,0.11379241943359375
219.0,0.4486083984375,0.36468505859375,0.323944091796875,0.3118133544921875,0.3348516551656093,0.3359222412109375,0.30792236328125,0.2867889404296875,0.3005218505859375,0.25630950927734375,0.2484130859375,0.16925811767578125
220.0,0.4498291015625,0.359039306640625,0.313720703125,0.299530029296875,0.2948760986328125,0.28076171875,0.2828216552734375,0.2862548828125,0.266265869140625,0.2616119384765625,0.255126953125,0.24913787841796875
221.0,0.38787841796875,0.35003662109375,0.3363037109375,0.3192138671875,0.311737060546875,0.28350830078125,0.2797698974609375,0.28076171875,0.27194976806640625,0.2603912353515625,0.18337249755859375,0.23616790771484375
222.0,0.40771484375,0.32928466796875,0.280303955078125,0.29205322265625,0.3125,0.2405548095703125,0.2811431884765625,0.27801513671875,0.263671875,0.2756500244140625,0.258331298828125,0.216064453125
222.5,0.50689697265625,0.323333740234375,0.2896881103515625,0.2819630161494644,0.211639404296875,0.285797119140625,0.27734436094796955,0.2729034423828125,0.26380613101155903,0.26746361127204776,0.25669446195313816,0.22695965820558195
223.0,0.364990234375,0.316619873046875,0.305023193359375,0.27801513671875,0.181121826171875,0.2857208251953125,0.2741241455078125,0.2765655517578125,0.264892578125,0.25615692138671875,0.24288177490234375,0.23571014404296875
224.0,0.39825439453125,0.3173828125,0.2813720703125,0.2812957763671875,0.135650634765625,0.298004150390625,0.2777099609375,0.20477294921875,0.26012420654296875,0.2532196044921875,0.258941650390625,0.2130126953125
225.0,0.34759521484375,0.32012939453125,0.3070068359375,0.268402099609375,0.275726318359375,0.2591705322265625,0.27435302734375,0.2713775634765625,0.2616119384765625,0.2513885498046875,0.26111602783203125,0.2385711669921875
226.0,0.3643798828125,0.309906005859375,0.2829742431640625,0.256500244140625,0.280303955078125,0.27587890625,0.2803802490234375,0.2719879150390625,0.26641845703125,0.25325775146484375,0.265350341796875,0.20227432250976562
227.0,0.3582763671875,0.31768798828125,0.2812957763671875,0.2783203125,0.283050537109375,0.274200439453125,0.2752685546875,0.27740478515625,0.26580810546875,0.257568359375,0.2637481689453125,0.2449798583984375
227.5,0.3570556640625,0.30487060546875,0.299224853515625,0.28069047656868934,0.2918243408203125,0.2845001220703125,0.2743138330341553,0.2732086181640625,0.2634041330082042,0.2553763804514897,0.27028235220095576,0.2532349776683332
228.0,0.33966064453125,0.305328369140625,0.287628173828125,0.276336669921875,0.2764129638671875,0.26580810546875,0.2722930908203125,0.260009765625,0.26081085205078125,0.25482177734375,0.2683258056640625,0.24404525756835938
229.0,0.2978515625,0.293426513671875,0.271148681640625,0.2610015869140625,0.2619171142578125,0.2146148681640625,0.26031494140625,0.263671875,0.25806427001953125,0.26546478271484375,0.22373199462890625,0.1993560791015625
230.0,0.31402587890625,0.283660888671875,0.262298583984375,0.26123046875,0.254364013671875,0.2524566650390625,0.26153564453125,0.25798797607421875,0.2561187744140625,0.2501678466796875,0.266265869140625,0.23683547973632812
231.0,0.302734375,0.2783203125,0.234375,0.248870849609375,0.2582550048828125,0.2771759033203125,0.25115966796875,0.25875091552734375,0.2536773681640625,0.25646209716796875,0.26523590087890625,0.21551132202148438
232.0,0.2935791015625,0.27587890625,0.258636474609375,0.248260498046875,0.2512359619140625,0.24505615234375,0.2492523193359375,0.2655792236328125,0.24898529052734375,0.2396392822265625,0.25165557861328125,0.2215576171875
232.5,0.2996826171875,0.2777099609375,0.2521514892578125,0.2503124812836754,0.262451171875,0.254669189453125,0.24994844038592676,0.2542877197265625,0.2446070722132777,0.20179981185210105,0.2469036090279504,0.1771476832574682
233.0,0.294189453125,0.279693603515625,0.26519775390625,0.252227783203125,0.2483367919921875,0.1926422119140625,0.2490997314453125,0.2526092529296875,0.24158477783203125,0.1801300048828125,0.23685455322265625,0.1453399658203125
234.0,0.3143310546875,0.26885986328125,0.258636474609375,0.2519989013671875,0.26519775390625,0.195465087890625,0.240936279296875,0.2404022216796875,0.2442169189453125,0.25341033935546875,0.19870758056640625,0.23096084594726562
235.0,0.301513671875,0.2593994140625,0.2584075927734375,0.246734619140625,0.244903564453125,0.2434539794921875,0.24566650390625,0.24627685546875,0.2381134033203125,0.23197174072265625,0.230712890625,0.22624969482421875
236.0,0.2984619140625,0.2532958984375,0.255126953125,0.250244140625,0.2504730224609375,0.2414703369140625,0.244140625,0.25493621826171875,0.2350616455078125,0.19893646240234375,0.25920867919921875,0.16109466552734375
237.0,0.316162109375,0.2545166015625,0.2435302734375,0.24505615234375,0.242462158203125,0.258026123046875,0.247039794921875,0.2631378672146883,0.23769378662109375,0.225982666015625,0.2528431231893411,0.17765045166015625
237.5,0.3125,0.2565807572041725,0.24322509765625,0.23804380786844265,0.256805419921875,0.2526092529296875,0.2463652913789125,0.265045166015625,0.24139227181422954,0.21969823317603587,0.2424902774418861,0.2083871298661567
