strike,2021-04-09,2021-04-16,2021-04-23,2021-04-30,2021-05-07,2021-05-14,2021-05-21,2021-06-18,2021-07-16
25.0,0.5078125,1.984375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,1.1015625
30.0,0.5078125,1.984375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,1.1015625
35.0,0.5078125,1.984375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,1.1015625
40.0,0.5078125,1.984375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,1.1015625
45.0,0.5078125,1.984375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,1.1015625
50.0,0.5078125,1.984375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,1.310546875
52.5,0.5078125,1.59375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,0.654296875
55.0,0.5078125,1.203125,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,0.703125
57.5,0.5078125,1.109375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,1.09375,0.853515625
60.0,0.5078125,1.015625,0.421875,0.33984375,0.27734375,0.37109375,0.359375,0.44921875,0.390625
62.5,0.5078125,0.859375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,0.8828125,0.3486328125
65.0,0.5078125,0.984375,0.421875,0.33984375,0.27734375,0.37109375,0.359375,0.380859375,0.306640625
67.5,0.5078125,0.7109375,0.421875,0.33984375,0.27734375,0.37109375,0.36328125,0.35546875,0.220703125
70.0,0.5078125,0.65625,0.421875,0.33984375,0.27734375,0.37109375,0.296875,0.298828125,0.283203125
71.0,0.5078125,0.60546875,0.421875,0.33984375,0.27734375,0.37109375,0.2936197916666667,0.2945963541666667,0.28857421875
72.0,0.5078125,0.5546875,0.421875,0.33984375,0.27734375,0.37109375,0.2903645833333333,0.2903645833333333,0.2939453125
72.5,0.5078125,0.48046875,0.421875,0.33984375,0.27734375,0.37109375,0.287109375,0.2861328125,0.29931640625
73.0,0.5078125,0.40625,0.421875,0.33984375,0.27734375,0.37109375,0.29296875,0.2819010416666667,0.3046875
74.0,0.5078125,0.4921875,0.421875,0.33984375,0.27734375,0.37109375,0.298828125,0.2776692708333333,0.31005859375
75.0,0.5078125,0.38671875,0.34375,0.33984375,0.27734375,0.37109375,0.3046875,0.2734375,0.3154296875
76.0,0.515625,0.359375,0.39453125,0.33984375,0.330078125,0.37109375,0.2994791666666667,0.27392578125,0.3087565104166667
77.0,0.2890625,0.369140625,0.400390625,0.33984375,0.296875,0.37109375,0.2942708333333333,0.2744140625,0.3020833333333333
77.5,0.28515625,0.3642578125,0.3740234375,0.328125,0.291015625,0.37109375,0.2890625,0.27490234375,0.29541015625
78.0,0.28125,0.359375,0.34765625,0.31640625,0.28515625,0.37109375,0.2877604166666667,0.275390625,0.2887369791666667
79.0,0.28125,0.36328125,0.3359375,0.330078125,0.302734375,0.37109375,0.2864583333333333,0.27587890625,0.2820638020833333
80.0,0.2890625,0.375,0.326171875,0.31640625,0.310546875,0.37109375,0.28515625,0.2763671875,0.275390625
81.0,0.296875,0.36328125,0.33203125,0.353515625,0.328125,0.37109375,0.28515625,0.2771809895833333,0.2757161458333333
82.0,0.3125,0.37890625,0.33203125,0.3046875,0.3203125,0.37109375,0.28515625,0.2779947916666667,0.2760416666666667
82.5,0.328125,0.376953125,0.34375,0.318359375,0.306640625,0.37109375,0.28515625,0.27880859375,0.2763671875
83.0,0.34375,0.375,0.35546875,0.33203125,0.29296875,0.37109375,0.2877604166666667,0.2796223958333333,0.2766927083333333
84.0,0.375,0.390625,0.33984375,0.32421875,0.30859375,0.37109375,0.2903645833333333,0.2804361979166667,0.2770182291666667
85.0,0.4375,0.390625,0.33984375,0.32421875,0.32421875,0.37109375,0.29296875,0.28125,0.27734375
86.0,0.4375,0.40625,0.359375,0.359375,0.328125,0.37109375,0.2916666666666667,0.283203125,0.2799479166666667
87.0,0.5,0.3984375,0.390625,0.4140625,0.435546875,0.37109375,0.2903645833333333,0.28515625,0.2825520833333333
87.5,0.5,0.40625,0.39453125,0.40625,0.41259765625,0.37109375,0.2890625,0.287109375,0.28515625
88.0,0.5,0.4140625,0.3984375,0.3984375,0.3896484375,0.37109375,0.294921875,0.2890625,0.2877604166666667
89.0,0.59375,0.453125,0.3984375,0.359375,0.36669921875,0.37109375,0.30078125,0.291015625,0.2903645833333333
90.0,0.78125,0.4375,0.4375,0.48046875,0.34375,0.37109375,0.306640625,0.29296875,0.29296875
91.0,0.90625,0.515625,0.46875,0.375,0.375,0.37109375,0.3111979166666667,0.294921875,0.29345703125
92.0,0.78125,0.5625,0.5,0.3671875,0.40625,0.37109375,0.3157552083333333,0.296875,0.2939453125
92.5,0.640625,0.53125,0.53515625,0.40625,0.4375,0.37109375,0.3203125,0.298828125,0.29443359375
95.0,0.5,0.5,0.5703125,0.4453125,0.46875,0.37109375,0.3203125,0.30078125,0.294921875
100.0,0.75,0.625,0.71875,0.6640625,0.5,0.37109375,0.390625,0.3125,0.30859375
105.0,0.75,0.6875,0.71875,0.9140625,0.5,0.37109375,0.40625,0.3671875,0.3203125
110.0,0.75,0.75,0.71875,1.01171875,0.5,0.37109375,0.4375,0.375,0.3203125
115.0,0.75,1.0625,0.71875,1.109375,0.5,0.37109375,0.5234375,0.4609375,0.3828125
120.0,0.75,1.0625,0.71875,1.109375,0.5,0.37109375,0.53125,0.5,0.3828125
125.0,0.75,1.0625,0.71875,1.109375,0.5,0.37109375,0.5625,0.4375,0.3828125
