contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date,time to maturity,implied volatility
TD210416C00035000,2020-12-07 20:43:31,,35.0,22.2,25.2,22.5,call,2021-04-16,0.0410958904109589,
TD210416C00040000,2021-01-06 20:44:13,22.0,40.0,16.5,20.4,18.45,call,2021-04-16,0.0410958904109589,
TD210416C00045000,2021-02-04 15:02:13,1.0,45.0,15.5,20.4,13.4,call,2021-04-16,0.0410958904109589,
TD210416C00047500,2021-01-06 19:29:17,150.0,47.5,11.0,11.3,10.3,call,2021-04-16,0.0410958904109589,
TD210416C00050000,2021-03-30 15:21:13,2.0,50.0,13.7,17.9,15.5,call,2021-04-16,0.0410958904109589,
TD210416C00052500,2021-03-24 17:54:22,1.0,52.5,12.0,15.4,13.0,call,2021-04-16,0.0410958904109589,
TD210416C00055000,2021-03-25 16:23:59,2.0,55.0,10.5,11.2,10.0,call,2021-04-16,0.0410958904109589,
TD210416C00057500,2021-03-15 13:52:20,1.0,57.5,7.8,10.3,7.99,call,2021-04-16,0.0410958904109589,
TD210416C00060000,2021-04-01 19:13:43,11.0,60.0,5.6,5.9,5.7,call,2021-04-16,0.0410958904109589,
TD210416C00062500,2021-04-01 15:29:24,39.0,62.5,3.1,3.4,2.82,call,2021-04-16,0.0410958904109589,
TD210416C00065000,2021-04-01 18:48:37,70.0,65.0,0.9,1.2,1.0,call,2021-04-16,0.0410958904109589,0.1015625
TD210416C00067500,2021-04-01 19:10:13,20.0,67.5,0.1,0.15,0.13,call,2021-04-16,0.0410958904109589,0.125
TD210416C00070000,2021-03-30 14:44:07,2.0,70.0,0.0,0.05,0.06,call,2021-04-16,0.0410958904109589,0.1875
TD210416C00072500,2021-03-18 18:52:37,1.0,72.5,0.0,4.3,0.05,call,2021-04-16,0.0410958904109589,0.265625
TD210416C00075000,2021-02-26 19:28:17,10.0,75.0,0.0,0.7,0.05,call,2021-04-16,0.0410958904109589,0.34375
TD210416P00022500,2020-10-30 14:04:33,2.0,22.5,0.0,0.15,0.1,put,2021-04-16,0.0410958904109589,
TD210416P00025000,2020-11-10 14:38:11,5.0,25.0,0.0,0.2,0.15,put,2021-04-16,0.0410958904109589,
TD210416P00027500,2020-10-22 14:52:39,,27.5,0.0,0.25,0.35,put,2021-04-16,0.0410958904109589,
TD210416P00030000,2020-11-23 15:03:19,5.0,30.0,0.0,0.45,0.1,put,2021-04-16,0.0410958904109589,1.84375
TD210416P00032500,2020-12-17 14:30:03,10.0,32.5,0.0,0.45,0.05,put,2021-04-16,0.0410958904109589,1.5625
TD210416P00035000,2021-01-07 14:37:29,12.0,35.0,0.0,1.75,0.05,put,2021-04-16,0.0410958904109589,1.375
TD210416P00037500,2021-02-25 17:25:42,1.0,37.5,0.0,0.1,0.35,put,2021-04-16,0.0410958904109589,1.6875
TD210416P00040000,2021-03-22 13:30:04,2.0,40.0,0.0,4.3,0.05,put,2021-04-16,0.0410958904109589,1.125
TD210416P00042500,2021-01-29 15:03:47,1.0,42.5,0.0,1.5,0.1,put,2021-04-16,0.0410958904109589,1.09375
TD210416P00045000,2021-03-19 17:03:21,3.0,45.0,0.0,0.2,0.05,put,2021-04-16,0.0410958904109589,0.875
TD210416P00047500,2021-03-04 15:13:44,31.0,47.5,0.0,4.3,0.15,put,2021-04-16,0.0410958904109589,0.9140625
TD210416P00050000,2021-03-26 18:59:22,3.0,50.0,0.0,0.05,0.05,put,2021-04-16,0.0410958904109589,0.65625
TD210416P00052500,2021-03-15 14:00:42,1.0,52.5,0.0,0.1,0.1,put,2021-04-16,0.0410958904109589,0.625
TD210416P00055000,2021-03-26 17:14:46,1.0,55.0,0.0,0.15,0.05,put,2021-04-16,0.0410958904109589,0.4375
TD210416P00057500,2021-03-23 13:54:54,10.0,57.5,0.0,0.15,0.01,put,2021-04-16,0.0410958904109589,0.25
TD210416P00060000,2021-04-01 14:29:41,2.0,60.0,0.0,0.4,0.07,put,2021-04-16,0.0410958904109589,0.2734375
TD210416P00062500,2021-03-29 19:19:04,503.0,62.5,0.1,0.35,0.3,put,2021-04-16,0.0410958904109589,0.2578125
TD210416P00065000,2021-04-01 18:59:58,5.0,65.0,0.65,0.85,0.8,put,2021-04-16,0.0410958904109589,0.21484375
TD210416P00067500,2021-03-17 19:44:29,1.0,67.5,2.15,2.6,2.25,put,2021-04-16,0.0410958904109589,0.21875
TD210416P00070000,2021-03-17 16:44:46,,70.0,3.7,6.0,4.53,put,2021-04-16,0.0410958904109589,0.2890625
TD210521C00060000,2021-03-24 17:36:51,,60.0,5.6,6.0,5.45,call,2021-05-21,0.136986301369863,
TD210521C00062500,2021-03-31 15:37:41,1.0,62.5,3.2,3.5,3.0,call,2021-05-21,0.136986301369863,
TD210521C00065000,2021-04-01 19:09:35,100.0,65.0,1.5,1.7,1.65,call,2021-05-21,0.136986301369863,0.123046875
TD210521C00067500,2021-04-01 19:52:24,26.0,67.5,0.5,0.65,0.64,call,2021-05-21,0.136986301369863,0.1328125
TD210521C00070000,2021-04-01 19:23:13,10.0,70.0,0.1,0.25,0.2,call,2021-05-21,0.136986301369863,0.140625
TD210521C00072500,2021-03-30 16:14:33,1.0,72.5,0.0,0.15,0.05,call,2021-05-21,0.136986301369863,0.140625
TD210521P00060000,2021-03-24 17:21:08,11.0,60.0,0.25,0.6,0.41,put,2021-05-21,0.136986301369863,0.234375
TD210521P00062500,2021-03-29 13:30:03,15.0,62.5,0.55,0.8,0.87,put,2021-05-21,0.136986301369863,0.22265625
TD210521P00065000,2021-03-31 18:10:19,1.0,65.0,1.35,1.6,1.7,put,2021-05-21,0.136986301369863,0.212890625
TD210716C00040000,2021-01-19 05:00:18,,40.0,0.0,22.0,16.81,call,2021-07-16,0.29041095890410956,
TD210716C00047500,2021-01-06 20:32:42,1.0,47.5,11.2,11.5,11.19,call,2021-07-16,0.29041095890410956,
TD210716C00050000,2021-03-02 18:50:30,1.0,50.0,13.0,17.8,15.4,call,2021-07-16,0.29041095890410956,
TD210716C00052500,2021-02-23 14:49:52,8.0,52.5,10.1,15.0,8.9,call,2021-07-16,0.29041095890410956,
TD210716C00055000,2021-04-01 15:05:00,1.0,55.0,8.2,13.0,12.3,call,2021-07-16,0.29041095890410956,0.3984375
TD210716C00057500,2021-04-01 18:51:26,2.0,57.5,6.8,10.2,8.16,call,2021-07-16,0.29041095890410956,
TD210716C00060000,2021-03-31 16:40:53,2.0,60.0,5.8,6.0,5.71,call,2021-07-16,0.29041095890410956,
TD210716C00062500,2021-03-26 14:54:56,1.0,62.5,3.7,4.1,4.2,call,2021-07-16,0.29041095890410956,0.150390625
TD210716C00065000,2021-04-01 19:40:47,10.0,65.0,2.25,2.85,2.4,call,2021-07-16,0.29041095890410956,0.1357421875
TD210716C00067500,2021-04-01 16:59:20,27.0,67.5,1.2,1.6,1.25,call,2021-07-16,0.29041095890410956,0.1357421875
TD210716C00070000,2021-04-01 15:45:07,10.0,70.0,0.55,1.15,0.56,call,2021-07-16,0.29041095890410956,0.13671875
TD210716C00072500,2021-03-15 14:04:50,1.0,72.5,0.2,0.3,0.22,call,2021-07-16,0.29041095890410956,0.13671875
TD210716C00075000,2021-03-17 15:50:40,1.0,75.0,0.0,0.2,0.19,call,2021-07-16,0.29041095890410956,0.1640625
TD210716P00040000,2021-02-05 15:01:20,2.0,40.0,0.0,0.25,0.3,put,2021-07-16,0.29041095890410956,0.5546875
TD210716P00042500,2021-01-29 17:12:53,6.0,42.5,0.0,0.45,0.5,put,2021-07-16,0.29041095890410956,0.55859375
TD210716P00045000,2021-02-23 19:30:44,20.0,45.0,0.0,0.6,0.3,put,2021-07-16,0.29041095890410956,0.44140625
TD210716P00047500,2021-02-25 15:20:47,1.0,47.5,0.05,0.2,0.31,put,2021-07-16,0.29041095890410956,0.390625
TD210716P00050000,2021-03-03 18:22:26,1.0,50.0,0.1,0.25,0.4,put,2021-07-16,0.29041095890410956,0.3671875
TD210716P00052500,2021-03-09 17:01:12,1.0,52.5,0.2,0.45,0.5,put,2021-07-16,0.29041095890410956,0.33203125
TD210716P00055000,2021-04-01 17:27:02,9.0,55.0,0.3,0.45,0.4,put,2021-07-16,0.29041095890410956,0.26171875
TD210716P00057500,2021-03-18 14:58:24,10.0,57.5,0.5,0.65,0.6,put,2021-07-16,0.29041095890410956,0.23828125
TD210716P00060000,2021-03-31 17:15:46,1.0,60.0,0.8,1.0,1.06,put,2021-07-16,0.29041095890410956,0.232421875
TD210716P00062500,2021-03-31 19:16:41,5.0,62.5,1.45,1.7,1.7,put,2021-07-16,0.29041095890410956,0.2265625
TD210716P00065000,2021-03-26 19:58:00,2.0,65.0,2.45,2.75,2.86,put,2021-07-16,0.29041095890410956,0.232421875
TD210716P00067500,2021-03-26 13:30:05,1.0,67.5,4.0,4.3,4.6,put,2021-07-16,0.29041095890410956,0.2578125
TD210716P00070000,2021-03-25 17:02:21,1.0,70.0,5.9,6.2,6.59,put,2021-07-16,0.29041095890410956,0.2900390625
