contractSymbol,lastTradeDate,volume,strike,bid,ask,lastPrice,call_put,exp_date
GE210319C00011000,2021-03-15 19:59:31,1959.0,11.0,2.34,2.38,2.36,call,2021-03-19
GE210319C00011500,2021-03-15 19:50:54,502.0,11.5,1.82,1.89,1.85,call,2021-03-19
GE210319C00012000,2021-03-15 19:59:48,6744.0,12.0,1.33,1.37,1.35,call,2021-03-19
GE210319C00012500,2021-03-15 19:59:45,18214.0,12.5,0.83,0.89,0.88,call,2021-03-19
GE210319C00013000,2021-03-15 19:59:26,53906.0,13.0,0.46,0.47,0.46,call,2021-03-19
GE210319C00013500,2021-03-15 19:59:44,36694.0,13.5,0.2,0.21,0.2,call,2021-03-19
GE210319C00014000,2021-03-15 19:59:20,19553.0,14.0,0.08,0.09,0.09,call,2021-03-19
GE210319C00014500,2021-03-15 19:58:43,5588.0,14.5,0.03,0.04,0.04,call,2021-03-19
GE210319C00015000,2021-03-15 19:59:18,8511.0,15.0,0.02,0.03,0.03,call,2021-03-19
GE210319C00015500,2021-03-15 19:59:39,815.0,15.5,0.01,0.02,0.02,call,2021-03-19
GE210319C00016000,2021-03-15 19:53:35,1530.0,16.0,0.01,0.02,0.02,call,2021-03-19
GE210319C00016500,2021-03-15 19:12:58,422.0,16.5,0.0,0.01,0.01,call,2021-03-19
GE210319C00017000,2021-03-15 18:42:09,161.0,17.0,0.0,0.01,0.01,call,2021-03-19
GE210319C00017500,2021-03-15 19:16:14,8.0,17.5,0.0,0.01,0.01,call,2021-03-19
GE210319C00018000,2021-03-15 13:46:05,112.0,18.0,0.0,0.01,0.01,call,2021-03-19
GE210319C00019000,2021-03-12 20:01:10,111.0,19.0,0.0,0.01,0.01,call,2021-03-19
GE210319C00020000,2021-03-15 17:11:57,33.0,20.0,0.0,0.01,0.01,call,2021-03-19
GE210319C00021000,2021-03-15 04:10:44,,21.0,,0.01,0.02,call,2021-03-19
GE210319C00025000,2021-03-15 04:10:45,,25.0,,0.02,0.01,call,2021-03-19
GE210319C00027000,2021-03-15 04:10:45,,27.0,,0.01,0.01,call,2021-03-19
GE210319P00012000,2021-03-15 19:59:32,4720.0,12.0,0.02,0.03,0.03,put,2021-03-19
GE210319P00012500,2021-03-15 19:58:44,20837.0,12.5,0.05,0.06,0.06,put,2021-03-19
GE210319P00013000,2021-03-15 19:59:39,18318.0,13.0,0.13,0.14,0.12,put,2021-03-19
GE210319P00013500,2021-03-15 19:58:42,1670.0,13.5,0.36,0.37,0.37,put,2021-03-19
